model,img_size,top1,top1_err,top5,top5_err,param_count,crop_pct,interpolation
coatnext_nano_rw_224.sw_in1k,224,94.87,5.13,99.21,0.79,14.7,0.9,bicubic
tf_efficientnetv2_b3.in21k_ft_in1k,240,94.87,5.13,99.02,0.98,14.36,0.9,bicubic
xcit_small_12_p16_224.fb_in1k,224,94.87,5.13,99.04,0.96,26.25,1.0,bicubic
mobilenetv4_hybrid_medium.e500_r224_in1k,256,94.86,5.14,99.21,0.79,11.07,1.0,bicubic
resnetaa50.a1h_in1k,288,94.86,5.14,99.12,0.88,25.56,1.0,bicubic
resnet50d.ra4_e3600_r224_in1k,224,94.86,5.14,99.05,0.95,25.58,0.95,bicubic
tresnet_l.miil_in1k,224,94.86,5.14,99.03,0.97,55.99,0.875,bilinear
hgnet_small.paddle_in1k,224,94.86,5.14,99.2,0.8,24.36,0.965,bicubic
tf_efficientnet_b1.ns_jft_in1k,240,94.86,5.14,99.25,0.75,7.79,0.882,bicubic
edgenext_small.usi_in1k,320,94.85,5.15,99.41,0.59,5.59,1.0,bicubic
swin_tiny_patch4_window7_224.ms_in22k_ft_in1k,224,94.84,5.16,99.28,0.72,28.29,0.9,bicubic
resnet50d.ra2_in1k,288,94.84,5.16,99.23,0.77,25.58,0.95,bicubic
vit_base_patch16_rpn_224.sw_in1k,224,94.83,5.17,99.09,0.91,86.54,0.9,bicubic
mobilenetv4_hybrid_medium.ix_e550_r256_in1k,256,94.82,5.18,99.09,0.91,11.07,0.95,bicubic
cs3darknet_focus_l.c2ns_in1k,288,94.82,5.18,99.18,0.82,21.15,0.95,bicubic
pit_b_224.in1k,224,94.82,5.18,98.82,1.18,73.76,0.9,bicubic
wide_resnet50_2.tv2_in1k,224,94.8,5.2,99.26,0.74,68.88,0.965,bilinear
mambaout_kobe.in1k,288,94.79,5.21,99.15,0.85,9.14,1.0,bicubic
mobilenetv3_large_150d.ra4_e3600_r256_in1k,320,94.79,5.21,99.2,0.8,14.62,1.0,bilinear
swinv2_cr_tiny_ns_224.sw_in1k,224,94.78,5.22,99.13,0.87,28.33,0.9,bicubic
mobilevitv2_175.cvnets_in22k_ft_in1k,256,94.78,5.22,99.1,0.9,14.25,0.888,bicubic
vit_base_patch32_clip_224.laion2b_ft_in1k,224,94.78,5.22,99.05,0.95,88.22,0.9,bicubic
gcresnet50t.ra2_in1k,288,94.78,5.22,99.13,0.87,25.9,1.0,bicubic
twins_svt_small.in1k,224,94.77,5.23,99.09,0.91,24.06,0.9,bicubic
seresnet50.ra2_in1k,288,94.77,5.23,99.13,0.87,28.09,0.95,bicubic
convnext_tiny_hnf.a2h_in1k,224,94.76,5.24,99.17,0.83,28.59,0.95,bicubic
resnetv2_50x1_bit.goog_in21k_ft_in1k,448,94.76,5.24,99.18,0.82,25.55,1.0,bilinear
coat_mini.in1k,224,94.75,5.25,98.95,1.05,10.34,0.9,bicubic
resnet152.a2_in1k,224,94.75,5.25,98.81,1.19,60.19,0.95,bicubic
lamhalobotnet50ts_256.a1h_in1k,256,94.75,5.25,98.99,1.01,22.57,0.95,bicubic
resnet152s.gluon_in1k,224,94.75,5.25,99.05,0.95,60.32,0.875,bicubic
legacy_senet154.in1k,224,94.74,5.26,99.11,0.89,115.09,0.875,bilinear
mobilevitv2_150.cvnets_in22k_ft_in1k,256,94.74,5.26,98.92,1.08,10.59,0.888,bicubic
regnetx_080.tv2_in1k,224,94.74,5.26,99.05,0.95,39.57,0.965,bicubic
ecaresnet50t.ra2_in1k,256,94.73,5.27,99.08,0.92,25.57,0.875,bicubic
repvit_m3.dist_in1k,224,94.73,5.27,99.07,0.93,10.68,0.95,bicubic
xcit_tiny_12_p8_224.fb_dist_in1k,224,94.72,5.28,99.17,0.83,6.71,1.0,bicubic
deit3_small_patch16_224.fb_in1k,224,94.71,5.29,98.73,1.27,22.06,0.9,bicubic
resnest50d_4s2x40d.in1k,224,94.71,5.29,99.14,0.86,30.42,0.875,bicubic
poolformerv2_s36.sail_in1k,224,94.71,5.29,99.24,0.76,30.79,1.0,bicubic
resnetv2_50.a1h_in1k,288,94.71,5.29,99.11,0.89,25.55,1.0,bicubic
senet154.gluon_in1k,224,94.71,5.29,98.97,1.03,115.09,0.875,bicubic
resnext50_32x4d.fb_ssl_yfcc100m_ft_in1k,224,94.71,5.29,99.24,0.76,25.03,0.875,bilinear
cs3darknet_l.c2ns_in1k,288,94.7,5.3,99.22,0.78,21.16,0.95,bicubic
fastvit_sa12.apple_dist_in1k,256,94.7,5.3,99.07,0.93,11.58,0.9,bicubic
regnetz_b16.ra3_in1k,288,94.7,5.3,99.12,0.88,9.72,1.0,bicubic
pit_s_distilled_224.in1k,224,94.7,5.3,99.13,0.87,24.04,0.9,bicubic
halonet50ts.a1h_in1k,256,94.7,5.3,98.84,1.16,22.73,0.94,bicubic
swin_tiny_patch4_window7_224.ms_in1k,224,94.69,5.31,99.1,0.9,28.29,0.9,bicubic
crossvit_15_240.in1k,240,94.69,5.31,99.08,0.92,27.53,0.875,bicubic
resnet152.a1_in1k,224,94.69,5.31,98.79,1.21,60.19,0.95,bicubic
ecaresnet50d.miil_in1k,288,94.68,5.32,99.23,0.77,25.58,0.95,bicubic
vit_relpos_small_patch16_224.sw_in1k,224,94.68,5.32,99.1,0.9,21.98,0.9,bicubic
rexnet_200.nav_in1k,224,94.68,5.32,99.09,0.91,16.37,0.875,bicubic
dm_nfnet_f0.dm_in1k,192,94.67,5.33,99.06,0.94,71.49,0.9,bicubic
efficientnet_el.ra_in1k,300,94.67,5.33,99.13,0.87,10.59,0.904,bicubic
seresnext101_64x4d.gluon_in1k,224,94.66,5.34,98.98,1.02,88.23,0.875,bicubic
tresnet_m.miil_in1k_448,448,94.66,5.34,99.17,0.83,31.39,0.875,bilinear
efficientnetv2_rw_t.ra2_in1k,224,94.66,5.34,99.11,0.89,13.65,1.0,bicubic
wide_resnet50_2.racm_in1k,224,94.66,5.34,99.06,0.94,68.88,0.875,bicubic
vit_small_patch16_384.augreg_in1k,384,94.65,5.35,99.14,0.86,22.2,1.0,bicubic
tiny_vit_5m_224.dist_in22k_ft_in1k,224,94.63,5.37,99.14,0.86,5.39,0.95,bicubic
poolformer_s36.sail_in1k,224,94.63,5.37,99.03,0.97,30.86,0.9,bicubic
efficientnet_b3_pruned.in1k,300,94.63,5.37,99.04,0.96,9.86,0.904,bicubic
resnest50d.in1k,224,94.63,5.37,99.03,0.97,27.48,0.875,bilinear
resnet50_gn.a1h_in1k,288,94.62,5.38,99.15,0.85,25.56,0.95,bicubic
twins_pcpvt_small.in1k,224,94.61,5.39,99.14,0.86,24.11,0.9,bicubic
gcresnet50t.ra2_in1k,256,94.61,5.39,98.99,1.01,25.9,0.9,bicubic
repvgg_b3.rvgg_in1k,224,94.61,5.39,98.92,1.08,123.09,0.875,bilinear
fbnetv3_g.ra2_in1k,240,94.6,5.4,99.1,0.9,16.62,0.95,bilinear
pit_s_224.in1k,224,94.6,5.4,98.93,1.07,23.46,0.9,bicubic
convnext_nano_ols.d1h_in1k,288,94.59,5.41,99.04,0.96,15.65,1.0,bicubic
crossvit_small_240.in1k,240,94.59,5.41,99.11,0.89,26.86,0.875,bicubic
resnet50.tv2_in1k,224,94.59,5.41,99.09,0.91,25.56,0.965,bilinear
fasternet_s.in1k,224,94.59,5.41,99.02,0.98,31.18,1.0,bicubic
vit_small_patch32_384.augreg_in21k_ft_in1k,384,94.58,5.42,99.14,0.86,22.92,1.0,bicubic
vit_srelpos_small_patch16_224.sw_in1k,224,94.58,5.42,99.14,0.86,21.97,0.9,bicubic
deit_small_distilled_patch16_224.fb_in1k,224,94.58,5.42,99.09,0.91,22.44,0.9,bicubic
ecaresnet50t.a2_in1k,288,94.58,5.42,99.05,0.95,25.57,1.0,bicubic
resmlp_36_224.fb_distilled_in1k,224,94.57,5.43,99.17,0.83,44.69,0.875,bicubic
tnt_s_legacy_patch16_224.in1k,224,94.57,5.43,99.18,0.82,23.76,0.9,bicubic
lambda_resnet50ts.a1h_in1k,256,94.57,5.43,98.66,1.34,21.54,0.95,bicubic
mobilevitv2_200.cvnets_in1k,256,94.56,5.44,98.98,1.02,18.45,0.888,bicubic
regnetx_032.tv2_in1k,224,94.56,5.44,98.89,1.11,15.3,0.965,bicubic
xcit_tiny_12_p16_384.fb_dist_in1k,384,94.56,5.44,99.17,0.83,6.72,1.0,bicubic
convnextv2_pico.fcmae_ft_in1k,288,94.56,5.44,99.15,0.85,9.07,0.95,bicubic
gc_efficientnetv2_rw_t.agc_in1k,224,94.56,5.44,99.06,0.94,13.68,1.0,bicubic
resnext50_32x4d.a1h_in1k,224,94.56,5.44,98.82,1.18,25.03,0.95,bicubic
mobilenet_edgetpu_v2_m.ra4_e3600_r224_in1k,256,94.56,5.44,99.01,0.99,8.46,0.95,bicubic
ecaresnetlight.miil_in1k,288,94.55,5.45,99.19,0.81,30.16,0.95,bicubic
res2net101d.in1k,224,94.55,5.45,98.99,1.01,45.23,0.875,bilinear
repvit_m1_1.dist_450e_in1k,224,94.55,5.45,99.08,0.92,8.8,0.95,bicubic
resnet101.a2_in1k,224,94.55,5.45,98.9,1.1,44.55,0.95,bicubic
gernet_m.idstcv_in1k,224,94.55,5.45,98.89,1.11,21.14,0.875,bilinear
efficientnet_b1.ra4_e3600_r240_in1k,288,94.54,5.46,99.22,0.78,7.79,1.0,bicubic
resnet50.c1_in1k,288,94.53,5.47,99.07,0.93,25.56,1.0,bicubic
haloregnetz_b.ra3_in1k,224,94.52,5.48,98.96,1.04,11.68,0.94,bicubic
sehalonet33ts.ra2_in1k,256,94.52,5.48,98.78,1.22,13.69,0.94,bicubic
resnet50.b1k_in1k,288,94.51,5.49,99.0,1.0,25.56,1.0,bicubic
repvgg_b3g4.rvgg_in1k,224,94.51,5.49,99.02,0.98,83.83,0.875,bilinear
regnety_320.pycls_in1k,224,94.5,5.5,99.17,0.83,145.05,0.875,bicubic
seresnext101_32x4d.gluon_in1k,224,94.5,5.5,99.09,0.91,48.96,0.875,bicubic
ese_vovnet39b.ra_in1k,288,94.5,5.5,99.09,0.91,24.57,0.95,bicubic
gcresnext50ts.ch_in1k,288,94.5,5.5,99.0,1.0,15.67,1.0,bicubic
resnetv2_34d.ra4_e3600_r384_in1k,448,94.5,5.5,99.04,0.96,21.82,1.0,bicubic
resnet50.d_in1k,288,94.49,5.51,98.99,1.01,25.56,1.0,bicubic
resnext50_32x4d.tv2_in1k,224,94.49,5.51,99.02,0.98,25.03,0.965,bilinear
resnet50d.a2_in1k,288,94.48,5.52,98.91,1.09,25.58,1.0,bicubic
resnet101.a1_in1k,224,94.48,5.52,98.76,1.24,44.55,0.95,bicubic
vit_base_patch16_384.augreg_in1k,384,94.47,5.53,99.02,0.98,86.86,1.0,bicubic
vit_wee_patch16_reg1_gap_256.sbb_in1k,256,94.46,5.54,99.13,0.87,13.42,0.95,bicubic
resnetaa50.a1h_in1k,224,94.46,5.54,98.9,1.1,25.56,0.95,bicubic
eva02_tiny_patch14_336.mim_in22k_ft_in1k,336,94.46,5.54,99.1,0.9,5.76,1.0,bicubic
repvit_m2.dist_in1k,224,94.46,5.54,99.07,0.93,8.8,0.95,bicubic
resnet152.a3_in1k,224,94.46,5.54,98.88,1.12,60.19,0.95,bicubic
fastvit_sa12.apple_in1k,256,94.46,5.54,99.08,0.92,11.58,0.9,bicubic
ecaresnet101d_pruned.miil_in1k,224,94.45,5.55,99.1,0.9,24.88,0.875,bicubic
resnet152d.gluon_in1k,224,94.45,5.55,98.98,1.02,60.21,0.875,bicubic
poolformerv2_s24.sail_in1k,224,94.45,5.55,99.01,0.99,21.34,1.0,bicubic
seresnet50.a2_in1k,288,94.45,5.55,98.91,1.09,28.09,1.0,bicubic
vit_small_patch16_rope_mixed_224.naver_in1k,224,94.45,5.55,98.68,1.32,21.99,0.9,bicubic
regnety_016.tv2_in1k,224,94.44,5.56,99.04,0.96,11.2,0.965,bicubic
resnext50d_32x4d.bt_in1k,288,94.44,5.56,99.04,0.96,25.05,0.95,bicubic
swiftformer_l1.dist_in1k,224,94.44,5.56,99.06,0.94,12.06,0.95,bicubic
poolformer_s24.sail_in1k,224,94.43,5.57,99.06,0.94,21.39,0.9,bicubic
vit_base_patch32_clip_224.openai_ft_in1k,224,94.43,5.57,99.18,0.82,88.22,0.9,bicubic
vit_small_patch16_rope_224.naver_in1k,224,94.43,5.57,98.37,1.63,21.98,0.9,bicubic
resnetv2_50d_gn.ah_in1k,224,94.42,5.58,98.88,1.12,25.57,0.95,bicubic
levit_256.fb_dist_in1k,224,94.42,5.58,99.06,0.94,18.89,0.9,bicubic
gcresnext50ts.ch_in1k,256,94.42,5.58,98.98,1.02,15.67,0.9,bicubic
levit_conv_256.fb_dist_in1k,224,94.41,5.59,99.06,0.94,18.89,0.9,bicubic
convmixer_768_32.in1k,224,94.41,5.59,99.11,0.89,21.11,0.96,bicubic
resnetrs101.tf_in1k,192,94.4,5.6,98.92,1.08,63.62,0.94,bicubic
edgenext_small.usi_in1k,256,94.4,5.6,99.18,0.82,5.59,0.95,bicubic
mobilenetv4_conv_large.e500_r256_in1k,256,94.4,5.6,99.12,0.88,32.59,0.95,bicubic
vit_pwee_patch16_reg1_gap_256.sbb_in1k,256,94.39,5.61,99.04,0.96,15.25,0.95,bicubic
nf_resnet50.ra2_in1k,288,94.38,5.62,99.06,0.94,25.56,0.94,bicubic
resnest50d_1s4x24d.in1k,224,94.38,5.62,99.03,0.97,25.68,0.875,bicubic
vit_base_patch32_224.augreg_in21k_ft_in1k,224,94.38,5.62,99.06,0.94,88.22,0.9,bicubic
efficientnet_b2.ra_in1k,288,94.37,5.63,99.05,0.95,9.11,1.0,bicubic
darknet53.c2ns_in1k,288,94.37,5.63,99.06,0.94,41.61,1.0,bicubic
resnext50_32x4d.a1_in1k,288,94.37,5.63,98.77,1.23,25.03,1.0,bicubic
inception_v4.tf_in1k,299,94.37,5.63,98.83,1.17,42.68,0.875,bicubic
tnt_s_patch16_224.in1k,224,94.37,5.63,99.17,0.83,23.77,0.9,bicubic
tf_efficientnet_el.in1k,300,94.36,5.64,99.09,0.91,10.59,0.904,bicubic
edgenext_small_rw.sw_in1k,320,94.36,5.64,99.04,0.96,7.83,1.0,bicubic
mobilenetv4_conv_medium.e500_r256_in1k,320,94.36,5.64,99.16,0.84,9.72,1.0,bicubic
resnet50d.a1_in1k,288,94.36,5.64,98.79,1.21,25.58,1.0,bicubic
resnext101_64x4d.gluon_in1k,224,94.35,5.65,98.91,1.09,83.46,0.875,bicubic
xcit_tiny_12_p8_224.fb_in1k,224,94.35,5.65,99.05,0.95,6.71,1.0,bicubic
resmlp_24_224.fb_distilled_in1k,224,94.35,5.65,99.09,0.91,30.02,0.875,bicubic
gcresnet33ts.ra2_in1k,288,94.34,5.66,98.97,1.03,19.88,1.0,bicubic
sebotnet33ts_256.a1h_in1k,256,94.34,5.66,98.54,1.46,13.7,0.94,bicubic
vit_small_patch16_rope_ape_224.naver_in1k,224,94.33,5.67,98.51,1.49,22.06,0.9,bicubic
inception_resnet_v2.tf_in1k,299,94.33,5.67,98.82,1.18,55.84,0.8975,bicubic
resnet50.fb_ssl_yfcc100m_ft_in1k,224,94.33,5.67,99.14,0.86,25.56,0.875,bilinear
resnet50.b2k_in1k,288,94.32,5.68,98.92,1.08,25.56,1.0,bicubic
resnetv2_50.a1h_in1k,224,94.31,5.69,98.93,1.07,25.55,0.95,bicubic
convnext_nano.d1h_in1k,224,94.31,5.69,98.96,1.04,15.59,0.95,bicubic
resnet50.a1_in1k,288,94.31,5.69,98.92,1.08,25.56,1.0,bicubic
hgnet_tiny.paddle_in1k,288,94.31,5.69,99.18,0.82,14.74,1.0,bicubic
resnext50_32x4d.ra_in1k,288,94.31,5.69,99.04,0.96,25.03,0.95,bicubic
ecaresnet50d_pruned.miil_in1k,288,94.31,5.69,99.2,0.8,19.94,0.95,bicubic
regnetx_120.pycls_in1k,224,94.3,5.7,99.19,0.81,46.11,0.875,bicubic
resnetv2_50d_evos.ah_in1k,224,94.3,5.7,98.97,1.03,25.59,0.95,bicubic
mobilevitv2_175.cvnets_in1k,256,94.3,5.7,98.9,1.1,14.25,0.888,bicubic
cs3darknet_l.c2ns_in1k,256,94.3,5.7,99.11,0.89,21.16,0.887,bicubic
tf_efficientnet_b2.ap_in1k,260,94.29,5.71,98.95,1.05,9.11,0.89,bicubic
rexnet_150.nav_in1k,224,94.29,5.71,99.09,0.91,9.73,0.875,bicubic
tf_efficientnet_b3.in1k,300,94.28,5.72,99.12,0.88,12.23,0.904,bicubic
repvit_m1_0.dist_450e_in1k,224,94.28,5.72,99.03,0.97,7.3,0.95,bicubic
fastvit_s12.apple_dist_in1k,256,94.28,5.72,98.99,1.01,9.47,0.9,bicubic
resmlp_big_24_224.fb_in1k,224,94.27,5.73,98.82,1.18,129.14,0.875,bicubic
resnet50.c2_in1k,288,94.27,5.73,99.04,0.96,25.56,1.0,bicubic
res2net50d.in1k,224,94.27,5.73,98.88,1.12,25.72,0.875,bilinear
eca_resnet33ts.ra2_in1k,288,94.27,5.73,99.04,0.96,19.68,1.0,bicubic
ecaresnet50t.a2_in1k,224,94.26,5.74,98.95,1.05,25.57,0.95,bicubic
maxvit_rmlp_pico_rw_256.sw_in1k,256,94.26,5.74,99.0,1.0,7.52,0.95,bicubic
seresnet33ts.ra2_in1k,288,94.26,5.74,99.01,0.99,19.78,1.0,bicubic
darknetaa53.c2ns_in1k,288,94.25,5.75,98.94,1.06,36.02,1.0,bilinear
legacy_seresnext101_32x4d.in1k,224,94.25,5.75,98.97,1.03,48.96,0.875,bilinear
mixnet_xl.ra_in1k,224,94.25,5.75,98.84,1.16,11.9,0.875,bicubic
seresnet33ts.ra2_in1k,256,94.25,5.75,98.77,1.23,19.78,0.9,bicubic
cs3darknet_focus_l.c2ns_in1k,256,94.24,5.76,99.07,0.93,21.15,0.887,bicubic
cspresnext50.ra_in1k,256,94.24,5.76,99.06,0.94,20.57,0.887,bilinear
xcit_tiny_24_p16_224.fb_dist_in1k,224,94.24,5.76,98.95,1.05,12.12,1.0,bicubic
ecaresnet50d.miil_in1k,224,94.23,5.77,98.99,1.01,25.58,0.875,bicubic
tf_efficientnetv2_b3.in1k,240,94.23,5.77,98.86,1.14,14.36,0.904,bicubic
efficientnet_b1.ra4_e3600_r240_in1k,240,94.22,5.78,99.09,0.91,7.79,0.9,bicubic
mambaout_femto.in1k,288,94.21,5.79,99.05,0.95,7.3,1.0,bicubic
seresnet50.a1_in1k,288,94.21,5.79,98.84,1.16,28.09,1.0,bicubic
tf_efficientnet_b2.aa_in1k,260,94.21,5.79,99.02,0.98,9.11,0.89,bicubic
regnetx_320.pycls_in1k,224,94.21,5.79,99.05,0.95,107.81,0.875,bicubic
resnet50.a1h_in1k,224,94.21,5.79,98.91,1.09,25.56,1.0,bicubic
mobilenetv4_hybrid_medium.e500_r224_in1k,224,94.2,5.8,98.84,1.16,11.07,0.95,bicubic
mobilenetv3_large_150d.ra4_e3600_r256_in1k,256,94.2,5.8,99.03,0.97,14.62,0.95,bilinear
resnext50_32x4d.a2_in1k,288,94.2,5.8,98.74,1.26,25.03,1.0,bicubic
resnet101s.gluon_in1k,224,94.2,5.8,99.02,0.98,44.67,0.875,bicubic
ecaresnet50t.a1_in1k,224,94.2,5.8,98.84,1.16,25.57,0.95,bicubic
repvit_m1_1.dist_300e_in1k,224,94.19,5.81,99.11,0.89,8.8,0.95,bicubic
resnet101d.gluon_in1k,224,94.18,5.82,98.97,1.03,44.57,0.875,bicubic
resnet50_gn.a1h_in1k,224,94.18,5.82,98.93,1.07,25.56,0.94,bicubic
vit_small_patch16_rope_mixed_ape_224.naver_in1k,224,94.18,5.82,98.52,1.48,22.06,0.9,bicubic
hgnetv2_b1.ssld_stage2_ft_in1k,288,94.18,5.82,99.03,0.97,6.34,1.0,bicubic
efficientvit_b1.r288_in1k,288,94.18,5.82,98.94,1.06,9.1,1.0,bicubic
seresnext50_32x4d.gluon_in1k,224,94.17,5.83,98.92,1.08,27.56,0.875,bicubic
resnet50.ra_in1k,288,94.17,5.83,98.86,1.14,25.56,0.95,bicubic
tf_efficientnet_lite3.in1k,300,94.16,5.84,98.96,1.04,8.2,0.904,bilinear
resnetblur50.bt_in1k,288,94.16,5.84,99.02,0.98,25.56,0.95,bicubic
ecaresnetlight.miil_in1k,224,94.15,5.85,98.95,1.05,30.16,0.875,bicubic
wide_resnet101_2.tv2_in1k,176,94.15,5.85,98.85,1.15,126.89,0.875,bilinear
convnext_nano_ols.d1h_in1k,224,94.15,5.85,98.83,1.17,15.65,0.95,bicubic
dpn92.mx_in1k,224,94.15,5.85,98.94,1.06,37.67,0.875,bicubic
cspdarknet53.ra_in1k,256,94.14,5.86,98.99,1.01,27.64,0.887,bilinear
nf_resnet50.ra2_in1k,256,94.14,5.86,98.95,1.05,25.56,0.94,bicubic
regnetz_b16.ra3_in1k,224,94.14,5.86,99.0,1.0,9.72,0.94,bicubic
mobilenet_edgetpu_v2_m.ra4_e3600_r224_in1k,224,94.14,5.86,98.86,1.14,8.46,0.9,bicubic
inception_resnet_v2.tf_ens_adv_in1k,299,94.13,5.87,98.79,1.21,55.84,0.8975,bicubic
regnety_160.pycls_in1k,224,94.13,5.87,99.0,1.0,83.59,0.875,bicubic
mobilenetv4_conv_blur_medium.e500_r224_in1k,256,94.13,5.87,99.15,0.85,9.72,1.0,bicubic
hgnetv2_b1.ssld_stage1_in22k_in1k,288,94.13,5.87,99.02,0.98,6.34,1.0,bicubic
resnet50.a2_in1k,288,94.13,5.87,98.85,1.15,25.56,1.0,bicubic
seresnet50.ra2_in1k,224,94.12,5.88,98.96,1.04,28.09,0.875,bicubic
resnext101_32x4d.gluon_in1k,224,94.12,5.88,98.91,1.09,44.18,0.875,bicubic
regnety_064.pycls_in1k,224,94.12,5.88,99.03,0.97,30.58,0.875,bicubic
mambaout_kobe.in1k,224,94.12,5.88,98.92,1.08,9.14,1.0,bicubic
efficientnet_b2.ra_in1k,256,94.1,5.9,99.01,0.99,9.11,0.875,bicubic
tresnet_m.miil_in1k,224,94.1,5.9,98.83,1.17,31.39,0.875,bilinear
convnextv2_pico.fcmae_ft_in1k,224,94.1,5.9,99.02,0.98,9.07,0.875,bicubic
fastvit_t12.apple_dist_in1k,256,94.1,5.9,99.03,0.97,7.55,0.9,bicubic
mobilenetv4_conv_medium.e500_r224_in1k,256,94.09,5.91,98.98,1.02,9.72,1.0,bicubic
gcvit_xxtiny.in1k,224,94.09,5.91,99.09,0.91,12.0,0.875,bicubic
mobilevitv2_150.cvnets_in1k,256,94.08,5.92,98.91,1.09,10.59,0.888,bicubic
regnety_120.pycls_in1k,224,94.07,5.93,99.02,0.98,51.82,0.875,bicubic
efficientnet_el_pruned.in1k,300,94.07,5.93,99.01,0.99,10.59,0.904,bicubic
tf_efficientnetv2_b2.in1k,260,94.06,5.94,98.94,1.06,10.1,0.89,bicubic
resnet50d.ra2_in1k,224,94.06,5.94,98.94,1.06,25.58,0.875,bicubic
darknet53.c2ns_in1k,256,94.06,5.94,98.98,1.02,41.61,0.887,bicubic
resnet152.tv2_in1k,176,94.05,5.95,98.71,1.29,60.19,0.875,bilinear
resnetrs50.tf_in1k,224,94.05,5.95,98.84,1.16,35.69,0.91,bicubic
hrnet_w48.ms_in1k,224,94.04,5.96,99.02,0.98,77.47,0.875,bilinear
resnet152.gluon_in1k,224,94.04,5.96,98.73,1.27,60.19,0.875,bicubic
convnext_pico.d1_in1k,288,94.04,5.96,99.01,0.99,9.05,0.95,bicubic
convnext_pico_ols.d1_in1k,288,94.03,5.97,98.93,1.07,9.06,1.0,bicubic
dla102x2.in1k,224,94.03,5.97,99.01,0.99,41.28,0.875,bilinear
regnetx_016.tv2_in1k,224,94.03,5.97,98.92,1.08,9.19,0.965,bicubic
wide_resnet50_2.tv2_in1k,176,94.02,5.98,99.11,0.89,68.88,0.875,bilinear
resnetv2_34d.ra4_e3600_r384_in1k,384,94.01,5.99,98.93,1.07,21.82,1.0,bicubic
resnet50.bt_in1k,288,94.01,5.99,98.89,1.11,25.56,0.95,bicubic
dpn107.mx_in1k,224,94.01,5.99,98.82,1.18,86.92,0.875,bicubic
deit_small_patch16_224.fb_in1k,224,94.0,6.0,98.95,1.05,22.05,0.9,bicubic
resnet50.ram_in1k,288,94.0,6.0,98.88,1.12,25.56,0.95,bicubic
resnet50d.a2_in1k,224,94.0,6.0,98.68,1.32,25.58,0.95,bicubic
efficientformer_l1.snap_dist_in1k,224,93.99,6.01,99.06,0.94,12.29,0.95,bicubic
skresnext50_32x4d.ra_in1k,224,93.98,6.02,98.82,1.18,27.48,0.875,bicubic
ecaresnet26t.ra2_in1k,320,93.97,6.03,98.95,1.05,16.01,0.95,bicubic
resnet50.c1_in1k,224,93.96,6.04,98.84,1.16,25.56,0.95,bicubic
resnet50.a1_in1k,224,93.96,6.04,98.52,1.48,25.56,0.95,bicubic
dpn98.mx_in1k,224,93.95,6.05,98.92,1.08,61.57,0.875,bicubic
resnet33ts.ra2_in1k,288,93.95,6.05,98.87,1.13,19.68,1.0,bicubic
cait_xxs36_224.fb_dist_in1k,224,93.94,6.06,98.89,1.11,17.3,1.0,bicubic
resnet50d.a1_in1k,224,93.94,6.06,98.63,1.37,25.58,0.95,bicubic
resnet101.tv2_in1k,176,93.93,6.07,98.74,1.26,44.55,0.875,bilinear
xception71.tf_in1k,299,93.92,6.08,98.92,1.08,42.34,0.903,bicubic
regnetx_160.pycls_in1k,224,93.92,6.08,99.08,0.92,54.28,0.875,bicubic
regnety_080.pycls_in1k,224,93.92,6.08,98.99,1.01,39.18,0.875,bicubic
cspresnet50.ra_in1k,256,93.91,6.09,98.85,1.15,21.62,0.887,bilinear
nf_regnet_b1.ra2_in1k,288,93.91,6.09,98.78,1.22,10.22,0.9,bicubic
resnet50.c2_in1k,224,93.9,6.1,98.79,1.21,25.56,0.95,bicubic
gcresnet33ts.ra2_in1k,256,93.89,6.11,98.93,1.07,19.88,0.9,bicubic
vit_base_patch16_224.sam_in1k,224,93.89,6.11,98.89,1.11,86.57,0.9,bicubic
resnet152c.gluon_in1k,224,93.89,6.11,98.8,1.2,60.21,0.875,bicubic
eca_resnet33ts.ra2_in1k,256,93.88,6.12,98.87,1.13,19.68,0.9,bicubic
hgnet_tiny.paddle_in1k,224,93.88,6.12,99.02,0.98,14.74,0.965,bicubic
resnet101.a3_in1k,224,93.87,6.13,98.76,1.24,44.55,0.95,bicubic
ecaresnet50t.a3_in1k,224,93.86,6.14,98.86,1.14,25.57,0.95,bicubic
mobilenetv4_conv_blur_medium.e500_r224_in1k,224,93.86,6.14,99.11,0.89,9.72,0.95,bicubic
xcit_tiny_24_p16_224.fb_in1k,224,93.85,6.15,98.75,1.25,12.12,1.0,bicubic
ecaresnet50d_pruned.miil_in1k,224,93.85,6.15,98.96,1.04,19.94,0.875,bicubic
mobilenetv4_conv_medium.e500_r256_in1k,256,93.85,6.15,98.87,1.13,9.72,0.95,bicubic
ese_vovnet39b.ra_in1k,224,93.85,6.15,98.9,1.1,24.57,0.875,bicubic
resnext50d_32x4d.bt_in1k,224,93.84,6.16,98.73,1.27,25.05,0.875,bicubic
resnext50_32x4d.ra_in1k,224,93.84,6.16,98.82,1.18,25.03,0.875,bicubic
hgnetv2_b0.ssld_stage2_ft_in1k,288,93.84,6.16,99.03,0.97,6.0,1.0,bicubic
efficientformerv2_s1.snap_dist_in1k,224,93.84,6.16,98.89,1.11,6.19,0.95,bicubic
edgenext_small_rw.sw_in1k,256,93.83,6.17,98.72,1.28,7.83,0.9,bicubic
repvgg_b2g4.rvgg_in1k,224,93.83,6.17,98.92,1.08,61.76,0.875,bilinear
