model,img_size,top1,top1_err,top5,top5_err,param_count,crop_pct,interpolation
hgnetv2_b0.ssld_stage1_in22k_in1k,288,45.1333,54.8667,62.3133,37.6867,6.0,1.0,bicubic
vit_small_patch16_rope_mixed_ape_224.naver_in1k,224,45.1133,54.8867,57.36,42.64,22.06,0.9,bicubic
swin_small_patch4_window7_224.ms_in1k,224,45.1133,54.8867,60.28,39.72,49.61,0.9,bicubic
mobilenetv4_conv_medium.e500_r224_in1k,256,45.09,54.91,61.4967,38.5033,9.72,1.0,bicubic
tf_efficientnet_b3.aa_in1k,300,45.08,54.92,60.7067,39.2933,12.23,0.904,bicubic
mobilenetv4_conv_medium.e500_r256_in1k,320,45.07,54.93,61.4767,38.5233,9.72,1.0,bicubic
sequencer2d_s.in1k,224,45.03,54.97,60.0333,39.9667,27.65,0.875,bicubic
resnetrs152.tf_in1k,320,44.98,55.02,59.67,40.33,86.62,1.0,bicubic
resnet101.a1h_in1k,288,44.9567,55.0433,59.3367,40.6633,44.55,1.0,bicubic
maxxvit_rmlp_nano_rw_256.sw_in1k,256,44.9567,55.0433,59.5867,40.4133,16.78,0.95,bicubic
regnetv_040.ra3_in1k,224,44.9433,55.0567,59.9567,40.0433,20.64,0.95,bicubic
hgnetv2_b0.ssld_stage2_ft_in1k,288,44.9333,55.0667,62.33,37.67,6.0,1.0,bicubic
deit_base_patch16_224.fb_in1k,224,44.9133,55.0867,59.1833,40.8167,86.57,0.9,bicubic
ecaresnetlight.miil_in1k,224,44.91,55.09,60.7767,39.2233,30.16,0.875,bicubic
flexivit_small.300ep_in1k,240,44.9067,55.0933,59.4567,40.5433,22.06,0.95,bicubic
mobilenetv4_conv_medium.e500_r224_in1k,224,44.9,55.1,61.3867,38.6133,9.72,0.95,bicubic
resnetv2_101.a1h_in1k,224,44.8367,55.1633,58.8667,41.1333,44.54,0.95,bicubic
tf_efficientnet_b2.ap_in1k,260,44.8133,55.1867,60.7667,39.2333,9.11,0.89,bicubic
coatnet_bn_0_rw_224.sw_in1k,224,44.8067,55.1933,60.9033,39.0967,27.44,0.95,bicubic
mobilenetv4_hybrid_medium.ix_e550_r256_in1k,256,44.8033,55.1967,60.5633,39.4367,11.07,0.95,bicubic
resmlp_24_224.fb_distilled_in1k,224,44.7967,55.2033,61.5067,38.4933,30.02,0.875,bicubic
focalnet_tiny_srf.ms_in1k,224,44.7867,55.2133,60.9967,39.0033,28.43,0.9,bicubic
repvit_m2.dist_in1k,224,44.7767,55.2233,61.8733,38.1267,8.8,0.95,bicubic
edgenext_small.usi_in1k,256,44.7567,55.2433,60.8467,39.1533,5.59,0.95,bicubic
cait_xxs36_384.fb_dist_in1k,384,44.7567,55.2433,59.4267,40.5733,17.37,1.0,bicubic
tiny_vit_11m_224.in1k,224,44.7467,55.2533,60.18,39.82,11.0,0.95,bicubic
resmlp_36_224.fb_distilled_in1k,224,44.73,55.27,61.1567,38.8433,44.69,0.875,bicubic
gernet_l.idstcv_in1k,256,44.7167,55.2833,58.9933,41.0067,31.08,0.875,bilinear
regnety_032.tv2_in1k,224,44.6967,55.3033,60.99,39.01,19.44,0.965,bicubic
xcit_tiny_24_p16_224.fb_dist_in1k,224,44.6933,55.3067,59.4233,40.5767,12.12,1.0,bicubic
deit_base_patch16_384.fb_in1k,384,44.6567,55.3433,59.5733,40.4267,86.86,1.0,bicubic
resnet61q.ra2_in1k,256,44.6267,55.3733,58.91,41.09,36.85,0.9,bicubic
ecaresnetlight.miil_in1k,288,44.5933,55.4067,60.4233,39.5767,30.16,0.95,bicubic
regnety_064.ra3_in1k,224,44.57,55.43,58.4933,41.5067,30.58,0.95,bicubic
vit_relpos_small_patch16_224.sw_in1k,224,44.54,55.46,60.2,39.8,21.98,0.9,bicubic
swinv2_tiny_window16_256.ms_in1k,256,44.5033,55.4967,59.4667,40.5333,28.35,0.9,bicubic
mobilenetv3_large_150d.ra4_e3600_r256_in1k,256,44.4933,55.5067,61.33,38.67,14.62,0.95,bilinear
vit_small_patch16_rope_224.naver_in1k,224,44.49,55.51,56.9833,43.0167,21.98,0.9,bicubic
resnetv2_101.a1h_in1k,288,44.49,55.51,58.61,41.39,44.54,1.0,bicubic
inception_resnet_v2.tf_ens_adv_in1k,299,44.4867,55.5133,58.17,41.83,55.84,0.8975,bicubic
gmlp_s16_224.ra3_in1k,224,44.48,55.52,58.6567,41.3433,19.42,0.875,bicubic
tiny_vit_5m_224.dist_in22k_ft_in1k,224,44.47,55.53,60.9033,39.0967,5.39,0.95,bicubic
resnetrs101.tf_in1k,192,44.45,55.55,59.3867,40.6133,63.62,0.94,bicubic
mobilenetv4_hybrid_medium.ix_e550_r256_in1k,320,44.45,55.55,60.27,39.73,11.07,1.0,bicubic
cs3edgenet_x.c2_in1k,256,44.4367,55.5633,59.71,40.29,47.82,0.887,bicubic
repvit_m1_0.dist_300e_in1k,224,44.4167,55.5833,61.43,38.57,7.3,0.95,bicubic
regnety_160.tv2_in1k,224,44.3867,55.6133,59.1467,40.8533,83.59,0.965,bicubic
repvit_m1_0.dist_450e_in1k,224,44.3533,55.6467,61.45,38.55,7.3,0.95,bicubic
tresnet_l.miil_in1k,224,44.3533,55.6467,59.95,40.05,55.99,0.875,bilinear
vit_small_patch16_rope_mixed_224.naver_in1k,224,44.3467,55.6533,56.3933,43.6067,21.99,0.9,bicubic
maxxvitv2_nano_rw_256.sw_in1k,256,44.3367,55.6633,58.7233,41.2767,23.7,0.95,bicubic
resnext101_32x4d.gluon_in1k,224,44.33,55.67,59.11,40.89,44.18,0.875,bicubic
gcvit_xtiny.in1k,224,44.2467,55.7533,60.0233,39.9767,19.98,0.875,bicubic
eca_nfnet_l0.ra2_in1k,224,44.2167,55.7833,60.8067,39.1933,24.14,0.9,bicubic
poolformer_m48.sail_in1k,224,44.19,55.81,59.1633,40.8367,73.47,0.95,bicubic
vit_small_patch16_rope_ape_224.naver_in1k,224,44.1633,55.8367,56.49,43.51,22.06,0.9,bicubic
wide_resnet50_2.racm_in1k,224,44.1567,55.8433,59.6667,40.3333,68.88,0.875,bicubic
regnety_080_tv.tv2_in1k,224,44.1467,55.8533,58.8233,41.1767,39.38,0.965,bicubic
vit_srelpos_small_patch16_224.sw_in1k,224,44.1333,55.8667,59.68,40.32,21.97,0.9,bicubic
regnetz_c16_evos.ch_in1k,320,44.13,55.87,61.0033,38.9967,13.49,0.95,bicubic
crossvit_15_240.in1k,240,44.1267,55.8733,59.1533,40.8467,27.53,0.875,bicubic
resnet152s.gluon_in1k,224,44.1167,55.8833,58.76,41.24,60.32,0.875,bicubic
fastvit_sa12.apple_dist_in1k,256,44.11,55.89,59.0667,40.9333,11.58,0.9,bicubic
hgnet_small.paddle_in1k,224,44.1067,55.8933,60.5167,39.4833,24.36,0.965,bicubic
resnetv2_101x1_bit.goog_in21k_ft_in1k,448,44.1,55.9,62.05,37.95,44.54,1.0,bilinear
maxvit_rmlp_nano_rw_256.sw_in1k,256,44.1,55.9,58.1567,41.8433,15.5,0.95,bicubic
seresnext50_32x4d.racm_in1k,224,44.0967,55.9033,59.3733,40.6267,27.56,0.875,bicubic
pit_b_224.in1k,224,44.0833,55.9167,58.0,42.0,73.76,0.9,bicubic
convnextv2_nano.fcmae_ft_in1k,288,44.0767,55.9233,60.1767,39.8233,15.62,1.0,bicubic
inception_resnet_v2.tf_in1k,299,44.0667,55.9333,57.9867,42.0133,55.84,0.8975,bicubic
wide_resnet50_2.tv2_in1k,176,44.0167,55.9833,59.6733,40.3267,68.88,0.875,bilinear
pnasnet5large.tf_in1k,331,43.9833,56.0167,56.8167,43.1833,86.06,0.911,bicubic
ecaresnet50t.ra2_in1k,256,43.97,56.03,60.03,39.97,25.57,0.875,bicubic
poolformer_m36.sail_in1k,224,43.9333,56.0667,59.11,40.89,56.17,0.95,bicubic
resnetaa50d.sw_in12k_ft_in1k,224,43.92,56.08,59.53,40.47,25.58,0.95,bicubic
vit_wee_patch16_reg1_gap_256.sbb_in1k,256,43.9033,56.0967,59.3833,40.6167,13.42,0.95,bicubic
resnet50.fb_ssl_yfcc100m_ft_in1k,224,43.9033,56.0967,61.9233,38.0767,25.56,0.875,bilinear
pit_s_224.in1k,224,43.8933,56.1067,58.68,41.32,23.46,0.9,bicubic
resnext101_64x4d.gluon_in1k,224,43.89,56.11,58.7133,41.2867,83.46,0.875,bicubic
tf_efficientnetv2_s.in1k,384,43.8733,56.1267,58.7267,41.2733,21.46,1.0,bicubic
coatnext_nano_rw_224.sw_in1k,224,43.8467,56.1533,58.5833,41.4167,14.7,0.9,bicubic
regnety_040.ra3_in1k,224,43.8433,56.1567,57.87,42.13,20.65,0.95,bicubic
vit_pwee_patch16_reg1_gap_256.sbb_in1k,256,43.84,56.16,58.8,41.2,15.25,0.95,bicubic
wide_resnet50_2.tv2_in1k,224,43.82,56.18,59.6567,40.3433,68.88,0.965,bilinear
coat_lite_small.in1k,224,43.8033,56.1967,57.02,42.98,19.84,0.9,bicubic
cait_xxs36_224.fb_dist_in1k,224,43.8,56.2,58.8,41.2,17.3,1.0,bicubic
ecaresnet50d.miil_in1k,224,43.78,56.22,60.3433,39.6567,25.58,0.875,bicubic
ecaresnet101d_pruned.miil_in1k,224,43.78,56.22,59.66,40.34,24.88,0.875,bicubic
convnext_nano.d1h_in1k,224,43.77,56.23,58.7733,41.2267,15.59,0.95,bicubic
tnt_s_legacy_patch16_224.in1k,224,43.7667,56.2333,59.24,40.76,23.76,0.9,bicubic
pit_xs_distilled_224.in1k,224,43.7567,56.2433,60.65,39.35,11.0,0.9,bicubic
resnet152.tv2_in1k,176,43.7567,56.2433,57.6433,42.3567,60.19,0.875,bilinear
mobilenetv3_large_150d.ra4_e3600_r256_in1k,320,43.7533,56.2467,60.3767,39.6233,14.62,1.0,bilinear
regnetv_040.ra3_in1k,288,43.75,56.25,58.52,41.48,20.64,1.0,bicubic
cspresnext50.ra_in1k,256,43.7267,56.2733,60.24,39.76,20.57,0.887,bilinear
mobilevitv2_200.cvnets_in22k_ft_in1k,256,43.7233,56.2767,59.4667,40.5333,18.45,0.888,bicubic
edgenext_small.usi_in1k,320,43.6867,56.3133,59.9333,40.0667,5.59,1.0,bicubic
tf_efficientnet_b5.in1k,456,43.66,56.34,60.1767,39.8233,30.39,0.934,bicubic
swinv2_cr_small_224.sw_in1k,224,43.65,56.35,57.5133,42.4867,49.7,0.9,bicubic
rexnet_150.nav_in1k,224,43.61,56.39,60.8667,39.1333,9.73,0.875,bicubic
swin_s3_tiny_224.ms_in1k,224,43.5867,56.4133,59.3533,40.6467,28.33,0.9,bicubic
resnet101.tv2_in1k,176,43.57,56.43,57.8067,42.1933,44.55,0.875,bilinear
xcit_tiny_12_p8_224.fb_dist_in1k,224,43.5533,56.4467,58.4367,41.5633,6.71,1.0,bicubic
efficientformer_l1.snap_dist_in1k,224,43.5333,56.4667,59.93,40.07,12.29,0.95,bicubic
crossvit_small_240.in1k,240,43.53,56.47,58.97,41.03,26.86,0.875,bicubic
maxvit_nano_rw_256.sw_in1k,256,43.5267,56.4733,57.5067,42.4933,15.45,0.95,bicubic
convnextv2_pico.fcmae_ft_in1k,224,43.49,56.51,60.05,39.95,9.07,0.875,bicubic
tf_efficientnet_b4.in1k,380,43.4867,56.5133,59.59,40.41,19.34,0.922,bicubic
regnety_016.tv2_in1k,224,43.4733,56.5267,59.6033,40.3967,11.2,0.965,bicubic
cs3sedarknet_x.c2ns_in1k,288,43.4667,56.5333,58.81,41.19,35.4,1.0,bicubic
wide_resnet50_2.racm_in1k,288,43.46,56.54,59.0433,40.9567,68.88,0.95,bicubic
resnet101d.gluon_in1k,224,43.4433,56.5567,58.6433,41.3567,44.57,0.875,bicubic
efficientvit_b1.r288_in1k,288,43.44,56.56,57.8467,42.1533,9.1,1.0,bicubic
resnet101s.gluon_in1k,224,43.4167,56.5833,58.7033,41.2967,44.67,0.875,bicubic
ecaresnet50t.ra2_in1k,320,43.4033,56.5967,59.3033,40.6967,25.57,0.95,bicubic
nf_resnet50.ra2_in1k,256,43.36,56.64,60.5933,39.4067,25.56,0.94,bicubic
cspdarknet53.ra_in1k,256,43.3533,56.6467,59.4767,40.5233,27.64,0.887,bilinear
coatnet_rmlp_nano_rw_224.sw_in1k,224,43.3533,56.6467,58.6333,41.3667,15.15,0.9,bicubic
resnet152.a1_in1k,224,43.3467,56.6533,56.3467,43.6533,60.19,0.95,bicubic
efficientnet_b1.ra4_e3600_r240_in1k,288,43.3133,56.6867,58.9867,41.0133,7.79,1.0,bicubic
eca_nfnet_l0.ra2_in1k,288,43.2967,56.7033,59.9067,40.0933,24.14,1.0,bicubic
xcit_tiny_12_p8_384.fb_dist_in1k,384,43.2633,56.7367,58.1467,41.8533,6.71,1.0,bicubic
convmixer_768_32.in1k,224,43.26,56.74,59.3633,40.6367,21.11,0.96,bicubic
ecaresnet101d_pruned.miil_in1k,288,43.24,56.76,58.9767,41.0233,24.88,0.95,bicubic
xcit_tiny_24_p8_224.fb_in1k,224,43.2333,56.7667,57.2967,42.7033,12.11,1.0,bicubic
cs3sedarknet_x.c2ns_in1k,256,43.2267,56.7733,58.7267,41.2733,35.4,0.887,bicubic
poolformerv2_s24.sail_in1k,224,43.2167,56.7833,60.4067,39.5933,21.34,1.0,bicubic
repvit_m0_9.dist_300e_in1k,224,43.2067,56.7933,60.4467,39.5533,5.49,0.95,bicubic
visformer_small.in1k,224,43.2,56.8,57.97,42.03,40.22,0.9,bicubic
fbnetv3_d.ra2_in1k,224,43.1933,56.8067,59.5367,40.4633,10.31,0.95,bilinear
vit_small_patch32_384.augreg_in21k_ft_in1k,384,43.1867,56.8133,59.2867,40.7133,22.92,1.0,bicubic
regnetx_160.tv2_in1k,224,43.1667,56.8333,57.45,42.55,54.28,0.965,bicubic
tf_efficientnetv2_b3.in1k,240,43.1667,56.8333,58.91,41.09,14.36,0.904,bicubic
regnety_064.ra3_in1k,288,43.1567,56.8433,57.2933,42.7067,30.58,1.0,bicubic
vit_relpos_base_patch32_plus_rpn_256.sw_in1k,256,43.1533,56.8467,58.43,41.57,119.42,0.9,bicubic
cspresnet50.ra_in1k,256,43.14,56.86,59.25,40.75,21.62,0.887,bilinear
regnetx_080.tv2_in1k,224,43.1333,56.8667,57.9733,42.0267,39.57,0.965,bicubic
resnest26d.gluon_in1k,224,43.13,56.87,60.59,39.41,17.07,0.875,bilinear
repvit_m0_9.dist_450e_in1k,224,43.13,56.87,60.4367,39.5633,5.49,0.95,bicubic
mobilenet_edgetpu_v2_m.ra4_e3600_r224_in1k,224,43.1233,56.8767,58.27,41.73,8.46,0.9,bicubic
twins_pcpvt_small.in1k,224,43.1167,56.8833,58.94,41.06,24.11,0.9,bicubic
coatnet_nano_rw_224.sw_in1k,224,43.07,56.93,57.8767,42.1233,15.14,0.9,bicubic
ecaresnet50d.miil_in1k,288,43.06,56.94,59.4833,40.5167,25.58,0.95,bicubic
efficientnet_b1.ra4_e3600_r240_in1k,240,43.04,56.96,59.2567,40.7433,7.79,0.9,bicubic
resmlp_36_224.fb_in1k,224,43.01,56.99,59.4133,40.5867,44.69,0.875,bicubic
mobilenet_edgetpu_v2_m.ra4_e3600_r224_in1k,256,42.9933,57.0067,58.0333,41.9667,8.46,0.95,bicubic
resnet152.gluon_in1k,224,42.9733,57.0267,57.7733,42.2267,60.19,0.875,bicubic
resnet50.b1k_in1k,224,42.9567,57.0433,58.9233,41.0767,25.56,0.95,bicubic
twins_svt_small.in1k,224,42.94,57.06,58.4567,41.5433,24.06,0.9,bicubic
fastvit_sa12.apple_in1k,256,42.92,57.08,58.87,41.13,11.58,0.9,bicubic
resnet50d.ra4_e3600_r224_in1k,224,42.9,57.1,58.17,41.83,25.58,0.95,bicubic
fbnetv3_d.ra2_in1k,256,42.89,57.11,59.6567,40.3433,10.31,0.95,bilinear
dpn131.mx_in1k,224,42.8833,57.1167,57.1667,42.8333,79.25,0.875,bicubic
tf_efficientnet_b1.ap_in1k,240,42.8833,57.1167,58.9067,41.0933,7.79,0.882,bicubic
tf_efficientnet_lite4.in1k,380,42.8733,57.1267,57.7233,42.2767,13.01,0.92,bilinear
gcresnet50t.ra2_in1k,256,42.87,57.13,59.23,40.77,25.9,0.9,bicubic
resnet152c.gluon_in1k,224,42.85,57.15,57.7933,42.2067,60.21,0.875,bicubic
resnet50.tv2_in1k,224,42.84,57.16,58.5433,41.4567,25.56,0.965,bilinear
cs3darknet_x.c2ns_in1k,256,42.8233,57.1767,58.3633,41.6367,35.05,0.95,bicubic
coatnet_0_rw_224.sw_in1k,224,42.8067,57.1933,56.2967,43.7033,27.44,0.95,bicubic
tresnet_l.miil_in1k_448,448,42.8033,57.1967,58.9433,41.0567,55.99,0.875,bilinear
gcresnet50t.ra2_in1k,288,42.7967,57.2033,59.0767,40.9233,25.9,1.0,bicubic
levit_256.fb_dist_in1k,224,42.7867,57.2133,57.9133,42.0867,18.89,0.9,bicubic
levit_conv_256.fb_dist_in1k,224,42.7833,57.2167,57.9133,42.0867,18.89,0.9,bicubic
mobilevitv2_200.cvnets_in22k_ft_in1k_384,384,42.78,57.22,58.8533,41.1467,18.45,1.0,bicubic
cs3darknet_x.c2ns_in1k,288,42.77,57.23,58.1567,41.8433,35.05,1.0,bicubic
resnext50_32x4d.tv2_in1k,224,42.7533,57.2467,57.5633,42.4367,25.03,0.965,bilinear
dpn107.mx_in1k,224,42.74,57.26,57.2767,42.7233,86.92,0.875,bicubic
resnet152.a3_in1k,160,42.7067,57.2933,56.9367,43.0633,60.19,0.95,bicubic
seresnext50_32x4d.gluon_in1k,224,42.7,57.3,58.6567,41.3433,27.56,0.875,bicubic
tresnet_m.miil_in1k,224,42.7,57.3,58.2,41.8,31.39,0.875,bilinear
tnt_s_patch16_224.in1k,224,42.6967,57.3033,58.1467,41.8533,23.77,0.9,bicubic
convnext_nano_ols.d1h_in1k,224,42.6933,57.3067,57.6633,42.3367,15.65,0.95,bicubic
resnet50d.ra2_in1k,224,42.6933,57.3067,58.75,41.25,25.58,0.875,bicubic
regnety_040.ra3_in1k,288,42.6,57.4,57.01,42.99,20.65,1.0,bicubic
resnext101_32x8d.tv_in1k,224,42.6,57.4,58.37,41.63,88.79,0.875,bilinear
resnetv2_50d_gn.ah_in1k,224,42.5867,57.4133,57.7333,42.2667,25.57,0.95,bicubic
convnext_nano.d1h_in1k,288,42.5833,57.4167,57.52,42.48,15.59,1.0,bicubic
xcit_tiny_12_p16_384.fb_dist_in1k,384,42.5733,57.4267,58.0567,41.9433,6.72,1.0,bicubic
resnetaa50d.sw_in12k_ft_in1k,288,42.5667,57.4333,58.4233,41.5767,25.58,1.0,bicubic
fastvit_s12.apple_dist_in1k,256,42.55,57.45,58.16,41.84,9.47,0.9,bicubic
efficientvit_b1.r256_in1k,256,42.54,57.46,57.4967,42.5033,9.1,1.0,bicubic
mobilevitv2_175.cvnets_in22k_ft_in1k,256,42.5267,57.4733,58.2967,41.7033,14.25,0.888,bicubic
resnetv2_50d_evos.ah_in1k,224,42.5167,57.4833,57.13,42.87,25.59,0.95,bicubic
seresnet50.ra2_in1k,224,42.51,57.49,58.7467,41.2533,28.09,0.875,bicubic
nf_resnet50.ra2_in1k,288,42.48,57.52,59.6033,40.3967,25.56,0.94,bicubic
seresnext50_32x4d.racm_in1k,288,42.4733,57.5267,58.1233,41.8767,27.56,0.95,bicubic
resnet50.b2k_in1k,224,42.4667,57.5333,58.1367,41.8633,25.56,0.95,bicubic
resnetrs101.tf_in1k,288,42.45,57.55,57.29,42.71,63.62,0.94,bicubic
resnet50.tv2_in1k,176,42.43,57.57,58.0533,41.9467,25.56,0.875,bilinear
poolformer_s36.sail_in1k,224,42.38,57.62,58.8067,41.1933,30.86,0.9,bicubic
mobileone_s4.apple_in1k,224,42.37,57.63,58.0533,41.9467,14.95,0.9,bilinear
repvit_m1.dist_in1k,224,42.37,57.63,59.64,40.36,5.49,0.95,bicubic
tf_efficientnetv2_b3.in1k,300,42.3267,57.6733,58.0133,41.9867,14.36,0.904,bicubic
nest_tiny_jx.goog_in1k,224,42.3267,57.6733,57.0133,42.9867,17.06,0.875,bicubic
legacy_senet154.in1k,224,42.3233,57.6767,56.6933,43.3067,115.09,0.875,bilinear
mobileone_s3.apple_in1k,224,42.3,57.7,59.3267,40.6733,10.17,0.9,bilinear
xcit_tiny_24_p16_224.fb_in1k,224,42.29,57.71,56.8033,43.1967,12.12,1.0,bicubic
tf_efficientnet_cc_b1_8e.in1k,240,42.2867,57.7133,58.54,41.46,39.72,0.882,bicubic
hgnet_small.paddle_in1k,288,42.2867,57.7133,58.7033,41.2967,24.36,1.0,bicubic
deit_small_patch16_224.fb_in1k,224,42.27,57.73,58.0067,41.9933,22.05,0.9,bicubic
convmixer_1024_20_ks9_p14.in1k,224,42.26,57.74,59.6967,40.3033,24.38,0.96,bicubic
tf_efficientnet_b2.aa_in1k,260,42.2433,57.7567,58.2233,41.7767,9.11,0.89,bicubic
resnet152.a1_in1k,288,42.24,57.76,55.4833,44.5167,60.19,1.0,bicubic
mambaout_kobe.in1k,224,42.2333,57.7667,57.7867,42.2133,9.14,1.0,bicubic
resnet101.a1_in1k,224,42.2333,57.7667,55.47,44.53,44.55,0.95,bicubic
dpn68b.ra_in1k,224,42.19,57.81,56.6167,43.3833,12.61,0.95,bicubic
dpn98.mx_in1k,224,42.17,57.83,56.6767,43.3233,61.57,0.875,bicubic
resnet50d.ra4_e3600_r224_in1k,288,42.1567,57.8433,57.64,42.36,25.58,1.0,bicubic
cait_xxs24_384.fb_dist_in1k,384,42.1533,57.8467,57.5033,42.4967,12.03,1.0,bicubic
resnext50_32x4d.gluon_in1k,224,42.14,57.86,57.6933,42.3067,25.03,0.875,bicubic
xception41p.ra3_in1k,299,42.0667,57.9333,56.8167,43.1833,26.91,0.94,bicubic
hgnet_tiny.paddle_in1k,224,42.0533,57.9467,59.0,41.0,14.74,0.965,bicubic
resnet50.ram_in1k,224,42.05,57.95,56.0967,43.9033,25.56,0.875,bicubic
convnext_nano_ols.d1h_in1k,288,42.0367,57.9633,56.8633,43.1367,15.65,1.0,bicubic
ecaresnet50d_pruned.miil_in1k,224,42.0233,57.9767,58.34,41.66,19.94,0.875,bicubic
resnet50.b1k_in1k,288,42.0,58.0,58.17,41.83,25.56,1.0,bicubic
edgenext_small_rw.sw_in1k,256,41.99,58.01,58.6933,41.3067,7.83,0.9,bicubic
resnet50.b2k_in1k,288,41.98,58.02,57.68,42.32,25.56,1.0,bicubic
efficientnet_b2.ra_in1k,288,41.9667,58.0333,58.3033,41.6967,9.11,1.0,bicubic
pvt_v2_b1.in1k,224,41.9667,58.0333,59.58,40.42,14.01,0.9,bicubic
tf_efficientnet_b3.in1k,300,41.9067,58.0933,58.1233,41.8767,12.23,0.904,bicubic
resnext50_32x4d.a1h_in1k,224,41.88,58.12,56.7567,43.2433,25.03,0.95,bicubic
mobilevitv2_150.cvnets_in22k_ft_in1k,256,41.8767,58.1233,57.89,42.11,10.59,0.888,bicubic
efficientformerv2_s1.snap_dist_in1k,224,41.8567,58.1433,57.97,42.03,6.19,0.95,bicubic
xcit_tiny_12_p16_224.fb_dist_in1k,224,41.8433,58.1567,57.3033,42.6967,6.72,1.0,bicubic
resnet152.a2_in1k,224,41.8367,58.1633,55.6733,44.3267,60.19,0.95,bicubic
fastvit_t12.apple_dist_in1k,256,41.83,58.17,57.6,42.4,7.55,0.9,bicubic
resnext50_32x4d.tv2_in1k,176,41.8133,58.1867,56.5767,43.4233,25.03,0.875,bilinear
resnet50d.ra2_in1k,288,41.7967,58.2033,58.09,41.91,25.58,0.95,bicubic
poolformer_s24.sail_in1k,224,41.7633,58.2367,58.52,41.48,21.39,0.9,bicubic
gcvit_xxtiny.in1k,224,41.75,58.25,58.3333,41.6667,12.0,0.875,bicubic
resnext50_32x4d.a1h_in1k,288,41.71,58.29,56.4,43.6,25.03,1.0,bicubic
edgenext_small_rw.sw_in1k,320,41.6933,58.3067,58.52,41.48,7.83,1.0,bicubic
senet154.gluon_in1k,224,41.6933,58.3067,56.4933,43.5067,115.09,0.875,bicubic
dla102x2.in1k,224,41.68,58.32,58.03,41.97,41.28,0.875,bilinear
mobilevitv2_150.cvnets_in22k_ft_in1k_384,384,41.68,58.32,57.8133,42.1867,10.59,1.0,bicubic
inception_v4.tf_in1k,299,41.66,58.34,55.3667,44.6333,42.68,0.875,bicubic
gcresnext50ts.ch_in1k,288,41.6567,58.3433,57.34,42.66,15.67,1.0,bicubic
efficientvit_b1.r224_in1k,224,41.64,58.36,56.6033,43.3967,9.1,0.95,bicubic
cs3sedarknet_l.c2ns_in1k,256,41.6333,58.3667,57.36,42.64,21.91,0.887,bicubic
hrnet_w64.ms_in1k,224,41.6267,58.3733,57.1967,42.8033,128.06,0.875,bilinear
seresnet50.ra2_in1k,288,41.6033,58.3967,57.9533,42.0467,28.09,0.95,bicubic
haloregnetz_b.ra3_in1k,224,41.5767,58.4233,57.08,42.92,11.68,0.94,bicubic
mobilevitv2_175.cvnets_in22k_ft_in1k_384,384,41.5567,58.4433,57.8567,42.1433,14.25,1.0,bicubic
resnet50.c1_in1k,224,41.5533,58.4467,56.7333,43.2667,25.56,0.95,bicubic
cs3sedarknet_l.c2ns_in1k,288,41.5433,58.4567,57.4833,42.5167,21.91,0.95,bicubic
tf_efficientnet_cc_b0_8e.in1k,224,41.5233,58.4767,57.3933,42.6067,24.01,0.875,bicubic
tf_efficientnetv2_b2.in1k,208,41.5167,58.4833,57.37,42.63,10.1,0.89,bicubic
convnextv2_pico.fcmae_ft_in1k,288,41.5,58.5,58.0533,41.9467,9.07,0.95,bicubic
nf_regnet_b1.ra2_in1k,256,41.49,58.51,58.8933,41.1067,10.22,0.9,bicubic
resnetv2_50.a1h_in1k,224,41.49,58.51,56.8067,43.1933,25.55,0.95,bicubic
efficientnet_em.ra2_in1k,240,41.49,58.51,58.8633,41.1367,6.9,0.882,bicubic
efficientnet_el.ra_in1k,300,41.49,58.51,58.3433,41.6567,10.59,0.904,bicubic
resnet50.a1h_in1k,224,41.4633,58.5367,56.7933,43.2067,25.56,1.0,bicubic
resnetaa50.a1h_in1k,224,41.45,58.55,56.4233,43.5767,25.56,0.95,bicubic
halo2botnet50ts_256.a1h_in1k,256,41.45,58.55,56.2633,43.7367,22.64,0.95,bicubic
cait_xxs24_224.fb_dist_in1k,224,41.43,58.57,57.58,42.42,11.96,1.0,bicubic
swinv2_cr_tiny_ns_224.sw_in1k,224,41.4133,58.5867,57.1333,42.8667,28.33,0.9,bicubic
resnetv2_50d_evos.ah_in1k,288,41.4,58.6,56.5467,43.4533,25.59,1.0,bicubic
swin_tiny_patch4_window7_224.ms_in1k,224,41.3967,58.6033,57.3333,42.6667,28.29,0.9,bicubic
convnext_tiny.fb_in22k_ft_in1k,288,41.37,58.63,55.3567,44.6433,28.59,1.0,bicubic
resnext50_32x4d.ra_in1k,224,41.3633,58.6367,56.94,43.06,25.03,0.875,bicubic
resnet101.a2_in1k,224,41.36,58.64,55.43,44.57,44.55,0.95,bicubic
efficientnet_b2.ra_in1k,256,41.36,58.64,57.9933,42.0067,9.11,0.875,bicubic
fasternet_t2.in1k,224,41.35,58.65,58.47,41.53,14.98,1.0,bicubic
resnet152.tv_in1k,224,41.34,58.66,57.5933,42.4067,60.19,0.875,bilinear
resnet50.ram_in1k,288,41.33,58.67,55.0767,44.9233,25.56,0.95,bicubic
resnet50.ra_in1k,224,41.33,58.67,57.4667,42.5333,25.56,0.875,bicubic
xception71.tf_in1k,299,41.3267,58.6733,55.9767,44.0233,42.34,0.903,bicubic
gcresnext50ts.ch_in1k,256,41.32,58.68,57.1433,42.8567,15.67,0.9,bicubic
