model,img_size,top1,top1_err,top5,top5_err,param_count,crop_pct,interpolation
vit_small_patch16_224.augreg_in21k_ft_in1k,224,32.8932,67.1068,53.9409,46.0591,22.05,0.9,bicubic
crossvit_15_dagger_240.in1k,240,32.8932,67.1068,51.7715,48.2285,28.21,0.875,bicubic
twins_svt_base.in1k,224,32.8401,67.1599,51.4866,48.5134,56.07,0.9,bicubic
regnetv_064.ra3_in1k,288,32.8303,67.1697,52.8857,47.1143,30.58,1.0,bicubic
cs3edgenet_x.c2_in1k,256,32.8224,67.1776,52.1822,47.8178,47.82,0.887,bicubic
mobilenetv4_hybrid_medium.ix_e550_r256_in1k,256,32.8067,67.1933,52.53,47.47,11.07,0.95,bicubic
convnextv2_nano.fcmae_ft_in1k,288,32.8047,67.1953,52.6892,47.3108,15.62,1.0,bicubic
nasnetalarge.tf_in1k,331,32.8028,67.1972,50.1621,49.8379,88.75,0.911,bicubic
resnet61q.ra2_in1k,256,32.791,67.209,51.1702,48.8298,36.85,0.9,bicubic
hgnet_small.paddle_in1k,224,32.791,67.209,52.4652,47.5348,24.36,0.965,bicubic
resnet152d.gluon_in1k,224,32.7635,67.2365,51.0759,48.9241,60.21,0.875,bicubic
inception_resnet_v2.tf_in1k,299,32.7497,67.2503,50.6711,49.3289,55.84,0.8975,bicubic
repvit_m1_1.dist_450e_in1k,224,32.7399,67.2601,52.6754,47.3246,8.8,0.95,bicubic
gernet_m.idstcv_in1k,224,32.732,67.268,51.8874,48.1126,21.14,0.875,bilinear
eca_nfnet_l0.ra2_in1k,224,32.7124,67.2876,53.2256,46.7744,24.14,0.9,bicubic
pit_b_224.in1k,224,32.6967,67.3033,49.8418,50.1582,73.76,0.9,bicubic
tf_efficientnet_b2.ap_in1k,260,32.675,67.325,52.2529,47.7471,9.11,0.89,bicubic
swin_base_patch4_window7_224.ms_in1k,224,32.6436,67.3564,51.5671,48.4329,87.77,0.9,bicubic
fbnetv3_g.ra2_in1k,288,32.6279,67.3721,52.8955,47.1045,16.62,0.95,bilinear
mobilenetv4_conv_blur_medium.e500_r224_in1k,224,32.6279,67.3721,52.4121,47.5879,9.72,0.95,bicubic
regnety_320.tv2_in1k,224,32.6102,67.3898,50.2918,49.7082,145.05,0.965,bicubic
mobilenetv4_conv_blur_medium.e500_r224_in1k,256,32.6043,67.3957,52.361,47.639,9.72,1.0,bicubic
mobilenetv4_conv_medium.e500_r256_in1k,256,32.5905,67.4095,52.6479,47.3521,9.72,0.95,bicubic
swiftformer_l1.dist_in1k,224,32.5827,67.4173,51.9189,48.0811,12.06,0.95,bicubic
resnext101_32x8d.tv2_in1k,224,32.5709,67.4291,50.1543,49.8457,88.79,0.965,bilinear
regnetz_c16_evos.ch_in1k,320,32.563,67.437,52.9309,47.0691,13.49,0.95,bicubic
cait_xxs36_384.fb_dist_in1k,384,32.5493,67.4507,52.2569,47.7431,17.37,1.0,bicubic
tresnet_l.miil_in1k,224,32.5473,67.4527,51.127,48.873,55.99,0.875,bilinear
naflexvit_base_patch16_gap.e300_s576_in1k,384,32.5414,67.4586,50.8853,49.1147,86.63,1.0,bicubic
wide_resnet50_2.racm_in1k,224,32.4864,67.5136,51.4708,48.5292,68.88,0.875,bicubic
resnet152.a1_in1k,224,32.4785,67.5215,49.8281,50.1719,60.19,0.95,bicubic
gmlp_s16_224.ra3_in1k,224,32.4176,67.5824,51.8324,48.1676,19.42,0.875,bicubic
resnetaa50d.sw_in12k_ft_in1k,224,32.4039,67.5961,52.5163,47.4837,25.58,0.95,bicubic
inception_resnet_v2.tf_ens_adv_in1k,299,32.396,67.604,50.4392,49.5608,55.84,0.8975,bicubic
deit_base_patch16_224.fb_in1k,224,32.3901,67.6099,50.9855,49.0145,86.57,0.9,bicubic
maxvit_nano_rw_256.sw_in1k,256,32.3744,67.6256,50.6062,49.3938,15.45,0.95,bicubic
mobilenetv4_hybrid_medium.e200_r256_in12k_ft_in1k,320,32.3685,67.6315,51.8088,48.1912,11.07,1.0,bicubic
swin_small_patch4_window7_224.ms_in1k,224,32.3488,67.6512,50.9128,49.0872,49.61,0.9,bicubic
resnet152s.gluon_in1k,224,32.3469,67.6531,50.5315,49.4685,60.32,0.875,bicubic
regnety_040.ra3_in1k,224,32.3449,67.6551,51.5043,48.4957,20.65,0.95,bicubic
edgenext_small.usi_in1k,256,32.2899,67.7101,51.8973,48.1027,5.59,0.95,bicubic
repvit_m1_1.dist_300e_in1k,224,32.2899,67.7101,51.9641,48.0359,8.8,0.95,bicubic
deit_small_distilled_patch16_224.fb_in1k,224,32.282,67.718,52.1115,47.8885,22.44,0.9,bicubic
poolformerv2_s24.sail_in1k,224,32.2742,67.7258,51.4885,48.5115,21.34,1.0,bicubic
mobilenetv3_large_150d.ra4_e3600_r256_in1k,256,32.2506,67.7494,51.8737,48.1263,14.62,0.95,bilinear
xcit_tiny_24_p8_224.fb_in1k,224,32.2447,67.7553,51.8776,48.1224,12.11,1.0,bicubic
seresnext101_64x4d.gluon_in1k,224,32.2034,67.7966,50.3331,49.6669,88.23,0.875,bicubic
regnetx_320.tv2_in1k,224,32.2015,67.7985,49.3643,50.6357,107.81,0.965,bicubic
gcvit_xtiny.in1k,224,32.1327,67.8673,51.1152,48.8848,19.98,0.875,bicubic
coat_lite_small.in1k,224,32.1268,67.8732,49.9833,50.0167,19.84,0.9,bicubic
seresnext101_32x4d.gluon_in1k,224,32.1189,67.8811,51.2213,48.7787,48.96,0.875,bicubic
efficientvit_b2.r224_in1k,224,32.0993,67.9007,50.9364,49.0636,24.33,0.95,bicubic
tiny_vit_11m_224.in1k,224,32.0934,67.9066,51.3058,48.6942,11.0,0.95,bicubic
coatnext_nano_rw_224.sw_in1k,224,32.0836,67.9164,51.0307,48.9693,14.7,0.9,bicubic
flexivit_small.1200ep_in1k,240,32.0777,67.9223,50.3154,49.6846,22.06,0.95,bicubic
tf_efficientnet_b7.aa_in1k,600,32.0678,67.9322,52.1331,47.8669,66.35,0.949,bicubic
maxxvitv2_nano_rw_256.sw_in1k,256,32.06,67.94,50.3233,49.6767,23.7,0.95,bicubic
focalnet_tiny_lrf.ms_in1k,224,32.06,67.94,51.4276,48.5724,28.65,0.9,bicubic
resnetv2_50d_gn.ah_in1k,224,32.0207,67.9793,51.2134,48.7866,25.57,0.95,bicubic
seresnext50_32x4d.racm_in1k,224,32.005,67.995,51.2547,48.7453,27.56,0.875,bicubic
deit_base_patch16_384.fb_in1k,384,31.9814,68.0186,50.5394,49.4606,86.86,1.0,bicubic
maxvit_rmlp_nano_rw_256.sw_in1k,256,31.9715,68.0285,50.618,49.382,15.5,0.95,bicubic
mobilenetv4_hybrid_medium.ix_e550_r256_in1k,320,31.9578,68.0422,51.463,48.537,11.07,1.0,bicubic
xcit_tiny_12_p8_224.fb_dist_in1k,224,31.944,68.056,51.3883,48.6117,6.71,1.0,bicubic
wide_resnet101_2.tv2_in1k,176,31.9087,68.0913,49.5274,50.4726,126.89,0.875,bilinear
hgnetv2_b0.ssld_stage1_in22k_in1k,224,31.9047,68.0953,52.308,47.692,6.0,0.965,bicubic
coatnet_bn_0_rw_224.sw_in1k,224,31.8733,68.1267,51.0012,48.9988,27.44,0.95,bicubic
levit_conv_384.fb_dist_in1k,224,31.8733,68.1267,50.6239,49.3761,39.13,0.9,bicubic
levit_384.fb_dist_in1k,224,31.8713,68.1287,50.6219,49.3781,39.13,0.9,bicubic
ecaresnet50t.ra2_in1k,256,31.8674,68.1326,51.7656,48.2344,25.57,0.875,bicubic
resnetrs101.tf_in1k,288,31.8654,68.1346,51.0189,48.9811,63.62,0.94,bicubic
cs3se_edgenet_x.c2ns_in1k,320,31.8615,68.1385,50.8224,49.1776,50.72,1.0,bicubic
mobilenetv4_conv_medium.e500_r256_in1k,320,31.8556,68.1444,51.7813,48.2187,9.72,1.0,bicubic
vit_wee_patch16_reg1_gap_256.sbb_in1k,256,31.8536,68.1464,51.5396,48.4604,13.42,0.95,bicubic
mobilenetv4_conv_medium.e500_r224_in1k,224,31.8379,68.1621,51.5396,48.4604,9.72,0.95,bicubic
mobilenetv4_conv_medium.e500_r224_in1k,256,31.8281,68.1719,51.5829,48.4171,9.72,1.0,bicubic
vit_relpos_small_patch16_224.sw_in1k,224,31.775,68.225,50.6082,49.3918,21.98,0.9,bicubic
flexivit_small.600ep_in1k,240,31.7554,68.2446,49.6139,50.3861,22.06,0.95,bicubic
tf_efficientnetv2_b3.in1k,240,31.7377,68.2623,51.1112,48.8888,14.36,0.904,bicubic
convnextv2_pico.fcmae_ft_in1k,224,31.72,68.28,51.1643,48.8357,9.07,0.875,bicubic
poolformer_m48.sail_in1k,224,31.6689,68.3311,49.8418,50.1582,73.47,0.95,bicubic
tnt_s_legacy_patch16_224.in1k,224,31.663,68.337,51.1702,48.8298,23.76,0.9,bicubic
convnext_tiny.fb_in22k_ft_in1k,288,31.6434,68.3566,51.7676,48.2324,28.59,1.0,bicubic
resnetv2_50x1_bit.goog_distilled_in1k,224,31.6395,68.3605,51.3117,48.6883,25.55,0.875,bicubic
efficientnet_b1.ra4_e3600_r240_in1k,240,31.6336,68.3664,50.4864,49.5136,7.79,0.9,bicubic
eca_nfnet_l0.ra2_in1k,288,31.6237,68.3763,51.6104,48.3896,24.14,1.0,bicubic
efficientnet_b1.ra4_e3600_r240_in1k,288,31.6178,68.3822,50.6298,49.3702,7.79,1.0,bicubic
focalnet_tiny_srf.ms_in1k,224,31.6159,68.3841,50.8676,49.1324,28.43,0.9,bicubic
resnet50.ram_in1k,224,31.5943,68.4057,50.2053,49.7947,25.56,0.875,bicubic
xception41p.ra3_in1k,299,31.5628,68.4372,50.3684,49.6316,26.91,0.94,bicubic
coatnet_rmlp_nano_rw_224.sw_in1k,224,31.553,68.447,50.2152,49.7848,15.15,0.9,bicubic
mobilenet_edgetpu_v2_m.ra4_e3600_r224_in1k,224,31.553,68.447,50.8931,49.1069,8.46,0.9,bicubic
mobilevitv2_200.cvnets_in22k_ft_in1k,256,31.5432,68.4568,51.8344,48.1656,18.45,0.888,bicubic
wide_resnet50_2.racm_in1k,288,31.5196,68.4804,50.3822,49.6178,68.88,0.95,bicubic
nf_resnet50.ra2_in1k,256,31.4921,68.5079,50.7654,49.2346,25.56,0.94,bicubic
hgnetv2_b0.ssld_stage2_ft_in1k,224,31.4862,68.5138,51.7342,48.2658,6.0,0.965,bicubic
regnety_064.ra3_in1k,288,31.4665,68.5335,50.4903,49.5097,30.58,1.0,bicubic
poolformer_m36.sail_in1k,224,31.4626,68.5374,50.0246,49.9754,56.17,0.95,bicubic
resnext101_32x4d.fb_ssl_yfcc100m_ft_in1k,224,31.4547,68.5453,52.1508,47.8492,44.18,0.875,bilinear
flexivit_small.300ep_in1k,240,31.4547,68.5453,49.2248,50.7752,22.06,0.95,bicubic
repvit_m1_0.dist_450e_in1k,224,31.4429,68.5571,50.677,49.323,7.3,0.95,bicubic
rexnet_150.nav_in1k,224,31.4312,68.5688,51.3254,48.6746,9.73,0.875,bicubic
resnet152.a1_in1k,288,31.4312,68.5688,48.6706,51.3294,60.19,1.0,bicubic
mobilenetv3_large_150d.ra4_e3600_r256_in1k,320,31.4154,68.5846,50.844,49.156,14.62,1.0,bilinear
resnet50.b1k_in1k,224,31.4095,68.5905,50.6475,49.3525,25.56,0.95,bicubic
inception_v4.tf_in1k,299,31.3879,68.6121,49.2484,50.7516,42.68,0.875,bicubic
resnet101.tv2_in1k,224,31.3663,68.6337,49.5785,50.4215,44.55,0.965,bilinear
efficientformer_l1.snap_dist_in1k,224,31.3584,68.6416,50.5139,49.4861,12.29,0.95,bicubic
repvit_m2.dist_in1k,224,31.3349,68.6651,50.675,49.325,8.8,0.95,bicubic
pit_s_224.in1k,224,31.325,68.675,49.6846,50.3154,23.46,0.9,bicubic
regnety_032.tv2_in1k,224,31.3113,68.6887,50.1385,49.8615,19.44,0.965,bicubic
swinv2_tiny_window16_256.ms_in1k,256,31.2995,68.7005,49.6826,50.3174,28.35,0.9,bicubic
crossvit_15_240.in1k,240,31.2975,68.7025,50.1975,49.8025,27.53,0.875,bicubic
coatnet_0_rw_224.sw_in1k,224,31.2838,68.7162,48.651,51.349,27.44,0.95,bicubic
vit_srelpos_small_patch16_224.sw_in1k,224,31.2818,68.7182,50.2643,49.7357,21.97,0.9,bicubic
crossvit_small_240.in1k,240,31.2739,68.7261,50.1936,49.8064,26.86,0.875,bicubic
cait_xxs36_224.fb_dist_in1k,224,31.272,68.728,50.6239,49.3761,17.3,1.0,bicubic
repvit_m1_0.dist_300e_in1k,224,31.2622,68.7378,50.8224,49.1776,7.3,0.95,bicubic
cspresnet50.ra_in1k,256,31.2563,68.7437,51.2409,48.7591,21.62,0.887,bilinear
swinv2_cr_small_224.sw_in1k,224,31.2543,68.7457,48.761,51.239,49.7,0.9,bicubic
hgnetv2_b0.ssld_stage1_in22k_in1k,288,31.2386,68.7614,51.5101,48.4899,6.0,1.0,bicubic
convmixer_768_32.in1k,224,31.2346,68.7654,50.9364,49.0636,21.11,0.96,bicubic
cspresnext50.ra_in1k,256,31.2209,68.7791,50.9108,49.0892,20.57,0.887,bilinear
swin_s3_tiny_224.ms_in1k,224,31.2189,68.7811,49.7141,50.2859,28.33,0.9,bicubic
vit_pwee_patch16_reg1_gap_256.sbb_in1k,256,31.2189,68.7811,51.1034,48.8966,15.25,0.95,bicubic
coat_mini.in1k,224,31.213,68.787,49.7868,50.2132,10.34,0.9,bicubic
mobilenet_edgetpu_v2_m.ra4_e3600_r224_in1k,256,31.213,68.787,50.339,49.661,8.46,0.95,bicubic
regnetv_040.ra3_in1k,288,31.213,68.787,50.1091,49.8909,20.64,1.0,bicubic
xcit_tiny_12_p8_384.fb_dist_in1k,384,31.2012,68.7988,50.5119,49.4881,6.71,1.0,bicubic
resnet50d.ra4_e3600_r224_in1k,224,31.1895,68.8105,49.8949,50.1051,25.58,0.95,bicubic
resnet152.tv2_in1k,176,31.1757,68.8243,48.7374,51.2626,60.19,0.875,bilinear
fastvit_sa12.apple_dist_in1k,256,31.1718,68.8282,49.9892,50.0108,11.58,0.9,bicubic
resnet101.a1_in1k,224,31.1619,68.8381,48.0516,51.9484,44.55,0.95,bicubic
ecaresnetlight.miil_in1k,224,31.1521,68.8479,50.2623,49.7377,30.16,0.875,bicubic
resnet101s.gluon_in1k,224,31.1462,68.8538,49.8202,50.1798,44.67,0.875,bicubic
convnext_nano.d1h_in1k,224,31.1403,68.8597,50.0717,49.9283,15.59,0.95,bicubic
repvit_m0_9.dist_300e_in1k,224,31.1305,68.8695,50.7693,49.2307,5.49,0.95,bicubic
edgenext_small.usi_in1k,320,31.1226,68.8774,50.1602,49.8398,5.59,1.0,bicubic
resnet152.a3_in1k,160,31.1167,68.8833,49.2602,50.7398,60.19,0.95,bicubic
coatnet_nano_rw_224.sw_in1k,224,31.103,68.897,49.5746,50.4254,15.14,0.9,bicubic
resmlp_36_224.fb_distilled_in1k,224,31.0991,68.9009,49.6925,50.3075,44.69,0.875,bicubic
tf_efficientnet_cc_b0_8e.in1k,224,31.0892,68.9108,50.7949,49.2051,24.01,0.875,bicubic
ecaresnet50d.miil_in1k,224,31.0853,68.9147,50.8695,49.1305,25.58,0.875,bicubic
convnext_nano_ols.d1h_in1k,224,31.0676,68.9324,49.8281,50.1719,15.65,0.95,bicubic
ecaresnet50t.ra2_in1k,320,31.046,68.954,50.6003,49.3997,25.57,0.95,bicubic
resnet50d.ra2_in1k,224,31.0381,68.9619,49.8438,50.1562,25.58,0.875,bicubic
cs3sedarknet_x.c2ns_in1k,288,31.0264,68.9736,50.1621,49.8379,35.4,1.0,bicubic
gcresnet50t.ra2_in1k,256,31.0205,68.9795,50.1248,49.8752,25.9,0.9,bicubic
resnet152.a2_in1k,224,31.0126,68.9874,47.7981,52.2019,60.19,0.95,bicubic
regnety_160.tv2_in1k,224,31.0106,68.9894,49.1049,50.8951,83.59,0.965,bicubic
resnext101_64x4d.gluon_in1k,224,31.0106,68.9894,48.5331,51.4669,83.46,0.875,bicubic
cspdarknet53.ra_in1k,256,31.0067,68.9933,50.392,49.608,27.64,0.887,bilinear
tresnet_m.miil_in1k,224,31.0008,68.9992,48.6942,51.3058,31.39,0.875,bilinear
resnet152c.gluon_in1k,224,30.9949,69.0051,48.9497,51.0503,60.21,0.875,bicubic
twins_svt_small.in1k,224,30.9713,69.0287,49.2346,50.7654,24.06,0.9,bicubic
gcresnet50t.ra2_in1k,288,30.9576,69.0424,50.0678,49.9322,25.9,1.0,bicubic
resnext50_32x4d.a1h_in1k,224,30.9163,69.0837,49.2405,50.7595,25.03,0.95,bicubic
cs3sedarknet_x.c2ns_in1k,256,30.9163,69.0837,49.9715,50.0285,35.4,0.887,bicubic
regnety_080_tv.tv2_in1k,224,30.9124,69.0876,48.706,51.294,39.38,0.965,bicubic
ecaresnet101d_pruned.miil_in1k,224,30.9045,69.0955,50.0147,49.9853,24.88,0.875,bicubic
hgnetv2_b0.ssld_stage2_ft_in1k,288,30.9045,69.0955,51.0484,48.9516,6.0,1.0,bicubic
tf_efficientnet_cc_b1_8e.in1k,240,30.8927,69.1073,50.0835,49.9165,39.72,0.882,bicubic
resmlp_24_224.fb_distilled_in1k,224,30.8908,69.1092,50.1444,49.8556,30.02,0.875,bicubic
resnetaa50.a1h_in1k,224,30.8849,69.1151,49.5136,50.4864,25.56,0.95,bicubic
resnet50.b2k_in1k,224,30.8829,69.1171,49.3938,50.6062,25.56,0.95,bicubic
tf_efficientnetv2_b3.in1k,300,30.8829,69.1171,49.8084,50.1916,14.36,0.904,bicubic
repvit_m0_9.dist_450e_in1k,224,30.879,69.121,50.1444,49.8556,5.49,0.95,bicubic
resnext101_32x4d.gluon_in1k,224,30.8731,69.1269,48.5429,51.4571,44.18,0.875,bicubic
tf_efficientnet_lite4.in1k,380,30.8377,69.1623,50.3999,49.6001,13.01,0.92,bilinear
resnet50.c1_in1k,224,30.8318,69.1682,49.4645,50.5355,25.56,0.95,bicubic
cs3darknet_x.c2ns_in1k,256,30.8259,69.1741,49.6984,50.3016,35.05,0.95,bicubic
resnetaa50d.sw_in12k_ft_in1k,288,30.8181,69.1819,50.5826,49.4174,25.58,1.0,bicubic
efficientvit_b1.r288_in1k,288,30.7905,69.2095,49.9754,50.0246,9.1,1.0,bicubic
resnetv2_50d_evos.ah_in1k,224,30.7571,69.2429,48.8121,51.1879,25.59,0.95,bicubic
dpn68b.ra_in1k,224,30.7473,69.2527,49.5058,50.4942,12.61,0.95,bicubic
wide_resnet50_2.tv2_in1k,176,30.7257,69.2743,48.8888,51.1112,68.88,0.875,bilinear
nf_resnet50.ra2_in1k,288,30.7178,69.2822,49.9519,50.0481,25.56,0.94,bicubic
xcit_tiny_24_p16_224.fb_in1k,224,30.7159,69.2841,50.3901,49.6099,12.12,1.0,bicubic
poolformer_s36.sail_in1k,224,30.708,69.292,49.4626,50.5374,30.86,0.9,bicubic
ese_vovnet39b.ra_in1k,224,30.6943,69.3057,49.885,50.115,24.57,0.875,bicubic
resnetv2_34.ra4_e3600_r224_in1k,224,30.6746,69.3254,49.0106,50.9894,21.8,0.9,bicubic
hgnet_small.paddle_in1k,288,30.6609,69.3391,49.9617,50.0383,24.36,1.0,bicubic
dpn107.mx_in1k,224,30.6569,69.3431,48.7473,51.2527,86.92,0.875,bicubic
resnet152.gluon_in1k,224,30.6392,69.3608,48.5252,51.4748,60.19,0.875,bicubic
tresnet_xl.miil_in1k_448,448,30.6333,69.3667,49.1167,50.8833,78.44,0.875,bilinear
resnet50.a1h_in1k,224,30.6255,69.3745,49.4193,50.5807,25.56,1.0,bicubic
resnext50_32x4d.fb_ssl_yfcc100m_ft_in1k,224,30.6157,69.3843,50.6907,49.3093,25.03,0.875,bilinear
haloregnetz_b.ra3_in1k,224,30.5901,69.4099,48.985,51.015,11.68,0.94,bicubic
resnetv2_34.ra4_e3600_r224_in1k,288,30.5665,69.4335,48.5586,51.4414,21.8,1.0,bicubic
hgnet_tiny.paddle_in1k,224,30.5606,69.4394,50.1091,49.8909,14.74,0.965,bicubic
regnetx_080.tv2_in1k,224,30.5567,69.4433,48.0929,51.9071,39.57,0.965,bicubic
pit_xs_distilled_224.in1k,224,30.5547,69.4453,50.1719,49.8281,11.0,0.9,bicubic
regnetz_b16.ra3_in1k,224,30.5371,69.4629,49.2975,50.7025,9.72,0.94,bicubic
resnet50.a1h_in1k,176,30.5351,69.4649,49.3093,50.6907,25.56,0.9,bicubic
mobilevitv2_200.cvnets_in22k_ft_in1k_384,384,30.5312,69.4688,50.5689,49.4311,18.45,1.0,bicubic
resnet101d.gluon_in1k,224,30.5154,69.4846,47.977,52.023,44.57,0.875,bicubic
resnest26d.gluon_in1k,224,30.4938,69.5062,50.6416,49.3584,17.07,0.875,bilinear
efficientnet_b2.ra_in1k,288,30.4919,69.5081,49.6984,50.3016,9.11,1.0,bicubic
resnet50.ram_in1k,288,30.4467,69.5533,49.0204,50.9796,25.56,0.95,bicubic
efficientformerv2_s1.snap_dist_in1k,224,30.4447,69.5553,49.6198,50.3802,6.19,0.95,bicubic
resnetv2_34d.ra4_e3600_r384_in1k,384,30.4368,69.5632,48.9222,51.0778,21.82,1.0,bicubic
cs3darknet_x.c2ns_in1k,288,30.4349,69.5651,49.1796,50.8204,35.05,1.0,bicubic
tf_efficientnet_b1.ap_in1k,240,30.4329,69.5671,49.604,50.396,7.79,0.882,bicubic
resnetv2_50.a1h_in1k,224,30.429,69.571,48.9182,51.0818,25.55,0.95,bicubic
resnet50d.ra2_in1k,288,30.4054,69.5946,48.7689,51.2311,25.58,0.95,bicubic
twins_pcpvt_small.in1k,224,30.4015,69.5985,49.382,50.618,24.11,0.9,bicubic
resnet50.d_in1k,224,30.3995,69.6005,48.1637,51.8363,25.56,0.95,bicubic
xcit_tiny_12_p16_384.fb_dist_in1k,384,30.3936,69.6064,50.1051,49.8949,6.72,1.0,bicubic
ecaresnetlight.miil_in1k,288,30.3661,69.6339,49.1874,50.8126,30.16,0.95,bicubic
ecaresnet101d_pruned.miil_in1k,288,30.3602,69.6398,48.82,51.18,24.88,0.95,bicubic
tf_efficientnet_b5.in1k,456,30.3504,69.6496,49.7711,50.2289,30.39,0.934,bicubic
resnet34.ra4_e3600_r224_in1k,288,30.3386,69.6614,48.7885,51.2115,21.8,1.0,bicubic
visformer_small.in1k,224,30.3248,69.6752,48.315,51.685,40.22,0.9,bicubic
tf_efficientnetv2_b2.in1k,208,30.315,69.685,49.0401,50.9599,10.1,0.89,bicubic
resnet101.a1_in1k,288,30.3111,69.6889,46.5543,53.4457,44.55,1.0,bicubic
regnety_040.ra3_in1k,288,30.3052,69.6948,48.8848,51.1152,20.65,1.0,bicubic
mobilevitv2_175.cvnets_in22k_ft_in1k,256,30.2737,69.7263,49.2955,50.7045,14.25,0.888,bicubic
resnet50.c2_in1k,224,30.26,69.74,48.4702,51.5298,25.56,0.95,bicubic
regnetx_160.tv2_in1k,224,30.2541,69.7459,47.0475,52.9525,54.28,0.965,bicubic
vit_relpos_base_patch32_plus_rpn_256.sw_in1k,256,30.2246,69.7754,48.7158,51.2842,119.42,0.9,bicubic
resnet50.b1k_in1k,288,30.2069,69.7931,49.1874,50.8126,25.56,1.0,bicubic
mambaout_kobe.in1k,224,30.1912,69.8088,49.382,50.618,9.14,1.0,bicubic
tnt_s_patch16_224.in1k,224,30.1912,69.8088,48.9104,51.0896,23.77,0.9,bicubic
fastvit_s12.apple_dist_in1k,256,30.1873,69.8127,48.9497,51.0503,9.47,0.9,bicubic
cs3sedarknet_l.c2ns_in1k,256,30.1833,69.8167,49.5529,50.4471,21.91,0.887,bicubic
seresnext50_32x4d.racm_in1k,288,30.1696,69.8304,49.0912,50.9088,27.56,0.95,bicubic
resnet50.b2k_in1k,288,30.1578,69.8422,48.2855,51.7145,25.56,1.0,bicubic
wide_resnet50_2.tv2_in1k,224,30.1499,69.8501,48.3582,51.6418,68.88,0.965,bilinear
efficientnet_b0.ra4_e3600_r224_in1k,256,30.1381,69.8619,49.0243,50.9757,5.29,1.0,bicubic
regnety_016.tv2_in1k,224,30.1322,69.8678,49.2778,50.7222,11.2,0.965,bicubic
resnet50d.ra4_e3600_r224_in1k,288,30.1264,69.8736,48.6372,51.3628,25.58,1.0,bicubic
resnet34.ra4_e3600_r224_in1k,224,30.1264,69.8736,48.7728,51.2272,21.8,0.9,bicubic
resnet101.tv2_in1k,176,30.0929,69.9071,48.0909,51.9091,44.55,0.875,bilinear
nf_regnet_b1.ra2_in1k,256,30.0871,69.9129,50.17,49.83,10.22,0.9,bicubic
seresnet50.ra2_in1k,224,30.0871,69.9129,49.3211,50.6789,28.09,0.875,bicubic
convmixer_1024_20_ks9_p14.in1k,224,30.0694,69.9306,49.9263,50.0737,24.38,0.96,bicubic
dpn68b.ra_in1k,288,30.0694,69.9306,48.1931,51.8069,12.61,1.0,bicubic
legacy_senet154.in1k,224,30.0615,69.9385,48.0104,51.9896,115.09,0.875,bilinear
halo2botnet50ts_256.a1h_in1k,256,30.0419,69.9581,48.5154,51.4846,22.64,0.95,bicubic
efficientnet_el.ra_in1k,300,30.0399,69.9601,48.8357,51.1643,10.59,0.904,bicubic
tf_efficientnet_b2.aa_in1k,260,30.0281,69.9719,49.608,50.392,9.11,0.89,bicubic
xcit_tiny_12_p16_224.fb_dist_in1k,224,30.0026,69.9974,49.6374,50.3626,6.72,1.0,bicubic
fbnetv3_d.ra2_in1k,224,29.9986,70.0014,49.9322,50.0678,10.31,0.95,bilinear
dpn98.mx_in1k,224,29.9731,70.0269,48.1656,51.8344,61.57,0.875,bicubic
resnet101.a2_in1k,224,29.9691,70.0309,47.0003,52.9997,44.55,0.95,bicubic
resnext50_32x4d.a1h_in1k,288,29.9672,70.0328,48.2383,51.7617,25.03,1.0,bicubic
mobilevitv2_150.cvnets_in22k_ft_in1k,256,29.9652,70.0348,49.2621,50.7379,10.59,0.888,bicubic
resnetv2_50d_gn.ah_in1k,288,29.9475,70.0525,48.2265,51.7735,25.57,1.0,bicubic
dpn131.mx_in1k,224,29.9416,70.0584,48.0497,51.9503,79.25,0.875,bicubic
dpn92.mx_in1k,224,29.92,70.08,49.1423,50.8577,37.67,0.875,bicubic
resnetv2_101x1_bit.goog_in21k_ft_in1k,448,29.9141,70.0859,51.1053,48.8947,44.54,1.0,bilinear
senet154.gluon_in1k,224,29.8847,70.1153,47.8826,52.1174,115.09,0.875,bicubic
tf_efficientnet_b4.in1k,380,29.8847,70.1153,49.0479,50.9521,19.34,0.922,bicubic
convnextv2_pico.fcmae_ft_in1k,288,29.8827,70.1173,48.7748,51.2252,9.07,0.95,bicubic
legacy_xception.tf_in1k,299,29.8709,70.1291,48.7316,51.2684,22.86,0.8975,bicubic
resnet50.tv2_in1k,224,29.8689,70.1311,48.0457,51.9543,25.56,0.965,bilinear
cs3sedarknet_l.c2ns_in1k,288,29.8316,70.1684,49.099,50.901,21.91,0.95,bicubic
inception_v3.tf_adv_in1k,299,29.8277,70.1723,47.861,52.139,23.83,0.875,bicubic
resnet152.a2_in1k,288,29.81,70.19,45.9451,54.0549,60.19,1.0,bicubic
efficientnet_b0.ra4_e3600_r224_in1k,224,29.8041,70.1959,48.9143,51.0857,5.29,0.9,bicubic
vit_base_patch16_384.augreg_in1k,384,29.8002,70.1998,48.3562,51.6438,86.86,1.0,bicubic
resnetaa50.a1h_in1k,288,29.7962,70.2038,48.0143,51.9857,25.56,1.0,bicubic
efficientvit_b1.r224_in1k,224,29.7844,70.2156,48.203,51.797,9.1,0.95,bicubic
fbnetv3_d.ra2_in1k,256,29.7628,70.2372,49.4743,50.5257,10.31,0.95,bilinear
ese_vovnet39b.ra_in1k,288,29.7432,70.2568,49.0597,50.9403,24.57,0.95,bicubic
