model,img_size,top1,top1_err,top5,top5_err,param_count,crop_pct,interpolation
hrnet_w18_ssld.paddle_in1k,288,23.24,76.76,55.0667,44.9333,21.3,1.0,bilinear
focalnet_tiny_srf.ms_in1k,224,23.2267,76.7733,58.16,41.84,28.43,0.9,bicubic
efficientnet_b3.ra2_in1k,320,23.2133,76.7867,55.92,44.08,12.23,1.0,bicubic
regnety_040.ra3_in1k,224,23.1867,76.8133,55.3333,44.6667,20.65,0.95,bicubic
convnext_tiny_hnf.a2h_in1k,224,23.1867,76.8133,54.96,45.04,28.59,0.95,bicubic
levit_conv_384.fb_dist_in1k,224,23.1733,76.8267,55.7467,44.2533,39.13,0.9,bicubic
levit_384.fb_dist_in1k,224,23.1733,76.8267,55.7467,44.2533,39.13,0.9,bicubic
lamhalobotnet50ts_256.a1h_in1k,256,23.1467,76.8533,54.8533,45.1467,22.57,0.95,bicubic
regnetz_c16.ra3_in1k,256,23.1067,76.8933,57.7333,42.2667,13.46,0.94,bicubic
nasnetalarge.tf_in1k,331,23.0933,76.9067,54.52,45.48,88.75,0.911,bicubic
pnasnet5large.tf_in1k,331,23.0933,76.9067,53.2933,46.7067,86.06,0.911,bicubic
vit_base_patch32_clip_224.laion2b_ft_in1k,224,23.0667,76.9333,55.3467,44.6533,88.22,0.9,bicubic
efficientformer_l3.snap_dist_in1k,224,23.04,76.96,56.7867,43.2133,31.41,0.95,bicubic
wide_resnet50_2.racm_in1k,288,23.0133,76.9867,55.5467,44.4533,68.88,0.95,bicubic
pit_s_distilled_224.in1k,224,22.9867,77.0133,56.88,43.12,24.04,0.9,bicubic
focalnet_tiny_lrf.ms_in1k,224,22.92,77.08,58.1333,41.8667,28.65,0.9,bicubic
vit_small_patch16_rope_ape_224.naver_in1k,224,22.8533,77.1467,50.6133,49.3867,22.06,0.9,bicubic
hgnetv2_b3.ssld_stage1_in22k_in1k,224,22.8267,77.1733,58.76,41.24,16.29,0.965,bicubic
convnextv2_nano.fcmae_ft_in1k,288,22.8133,77.1867,58.7467,41.2533,15.62,1.0,bicubic
regnetx_160.tv2_in1k,224,22.8,77.2,56.2133,43.7867,54.28,0.965,bicubic
resnet61q.ra2_in1k,288,22.7733,77.2267,55.48,44.52,36.85,1.0,bicubic
tiny_vit_5m_224.dist_in22k_ft_in1k,224,22.76,77.24,55.9067,44.0933,5.39,0.95,bicubic
vit_base_patch32_clip_224.openai_ft_in1k,224,22.7467,77.2533,55.84,44.16,88.22,0.9,bicubic
halonet50ts.a1h_in1k,256,22.7467,77.2533,54.36,45.64,22.73,0.94,bicubic
resnetv2_50d_evos.ah_in1k,288,22.7467,77.2533,54.9467,45.0533,25.59,1.0,bicubic
twins_pcpvt_small.in1k,224,22.68,77.32,56.6,43.4,24.11,0.9,bicubic
tf_efficientnet_b4.in1k,380,22.68,77.32,56.2667,43.7333,19.34,0.922,bicubic
efficientnet_b3.ra2_in1k,288,22.6667,77.3333,55.08,44.92,12.23,0.875,bicubic
resmlp_big_24_224.fb_in1k,224,22.6267,77.3733,54.0133,45.9867,129.14,0.875,bicubic
hgnetv2_b2.ssld_stage2_ft_in1k,288,22.5467,77.4533,59.24,40.76,11.22,1.0,bicubic
poolformerv2_m48.sail_in1k,224,22.52,77.48,55.5333,44.4667,73.35,1.0,bicubic
repvit_m1_5.dist_450e_in1k,224,22.3867,77.6133,55.5467,44.4533,14.64,0.95,bicubic
vit_srelpos_small_patch16_224.sw_in1k,224,22.36,77.64,55.2933,44.7067,21.97,0.9,bicubic
ecaresnet101d_pruned.miil_in1k,288,22.3333,77.6667,56.4533,43.5467,24.88,0.95,bicubic
poolformer_m36.sail_in1k,224,22.2667,77.7333,55.1467,44.8533,56.17,0.95,bicubic
hgnetv2_b3.ssld_stage2_ft_in1k,224,22.2533,77.7467,57.8933,42.1067,16.29,0.965,bicubic
vit_base_patch32_224.augreg_in21k_ft_in1k,224,22.2267,77.7733,53.7333,46.2667,88.22,0.9,bicubic
xcit_tiny_12_p8_224.fb_dist_in1k,224,22.0667,77.9333,53.88,46.12,6.71,1.0,bicubic
resnetv2_50d_gn.ah_in1k,288,22.04,77.96,54.88,45.12,25.57,1.0,bicubic
wide_resnet101_2.tv2_in1k,224,22.0133,77.9867,54.6267,45.3733,126.89,0.965,bilinear
ecaresnet50t.a1_in1k,288,21.84,78.16,53.56,46.44,25.57,1.0,bicubic
resnext50_32x4d.a1h_in1k,288,21.8133,78.1867,54.2,45.8,25.03,1.0,bicubic
tf_efficientnetv2_s.in1k,300,21.7733,78.2267,53.2933,46.7067,21.46,1.0,bicubic
resnet101d.ra2_in1k,256,21.6933,78.3067,54.36,45.64,44.57,0.95,bicubic
res2net101d.in1k,224,21.6133,78.3867,51.1467,48.8533,45.23,0.875,bilinear
resnetrs152.tf_in1k,256,21.5867,78.4133,51.36,48.64,86.62,1.0,bicubic
efficientvit_b2.r224_in1k,224,21.5733,78.4267,55.2533,44.7467,24.33,0.95,bicubic
convnextv2_nano.fcmae_ft_in1k,224,21.5467,78.4533,55.4267,44.5733,15.62,0.875,bicubic
ese_vovnet57b.ra4_e3600_r256_in1k,256,21.5467,78.4533,53.6267,46.3733,38.61,0.95,bicubic
efficientformerv2_s2.snap_dist_in1k,224,21.5333,78.4667,53.88,46.12,12.71,0.95,bicubic
cs3sedarknet_l.c2ns_in1k,256,21.4667,78.5333,55.64,44.36,21.91,0.887,bicubic
vit_wee_patch16_reg1_gap_256.sbb_in1k,256,21.4133,78.5867,54.5067,45.4933,13.42,0.95,bicubic
tresnet_m.miil_in21k_ft_in1k,224,21.3867,78.6133,53.52,46.48,31.39,0.875,bilinear
fastvit_sa12.apple_dist_in1k,256,21.3067,78.6933,54.6,45.4,11.58,0.9,bicubic
ecaresnet50t.ra2_in1k,256,21.24,78.76,53.0,47.0,25.57,0.875,bicubic
mambaout_kobe.in1k,288,21.2267,78.7733,55.0,45.0,9.14,1.0,bicubic
maxvit_rmlp_pico_rw_256.sw_in1k,256,21.16,78.84,51.7867,48.2133,7.52,0.95,bicubic
resnet50_gn.a1h_in1k,288,21.16,78.84,54.2,45.8,25.56,0.95,bicubic
swin_tiny_patch4_window7_224.ms_in1k,224,21.12,78.88,55.64,44.36,28.29,0.9,bicubic
repvit_m1_5.dist_300e_in1k,224,21.1067,78.8933,54.3067,45.6933,14.64,0.95,bicubic
pit_s_224.in1k,224,21.08,78.92,53.5467,46.4533,23.46,0.9,bicubic
convmixer_1536_20.in1k,224,20.9733,79.0267,55.3067,44.6933,51.63,0.96,bicubic
cs3darknet_x.c2ns_in1k,256,20.9067,79.0933,53.4533,46.5467,35.05,0.95,bicubic
resnet101.a2_in1k,288,20.88,79.12,51.8533,48.1467,44.55,1.0,bicubic
xcit_tiny_12_p8_224.fb_in1k,224,20.8267,79.1733,51.9867,48.0133,6.71,1.0,bicubic
nfnet_l0.ra2_in1k,224,20.76,79.24,55.5067,44.4933,35.07,0.9,bicubic
deit_small_distilled_patch16_224.fb_in1k,224,20.7333,79.2667,54.8533,45.1467,22.44,0.9,bicubic
poolformerv2_m36.sail_in1k,224,20.6667,79.3333,52.9867,47.0133,56.08,1.0,bicubic
resnet61q.ra2_in1k,256,20.6533,79.3467,52.9467,47.0533,36.85,0.9,bicubic
resnet51q.ra2_in1k,288,20.6,79.4,55.1733,44.8267,35.7,1.0,bilinear
vit_pwee_patch16_reg1_gap_256.sbb_in1k,256,20.56,79.44,53.1733,46.8267,15.25,0.95,bicubic
regnety_032.tv2_in1k,224,20.5467,79.4533,54.3467,45.6533,19.44,0.965,bicubic
resnet152.a1_in1k,224,20.4933,79.5067,48.8533,51.1467,60.19,0.95,bicubic
ecaresnetlight.miil_in1k,288,20.4667,79.5333,53.3867,46.6133,30.16,0.95,bicubic
resnet152.tv2_in1k,224,20.4533,79.5467,52.4267,47.5733,60.19,0.965,bilinear
sebotnet33ts_256.a1h_in1k,256,20.3333,79.6667,48.6533,51.3467,13.7,0.94,bicubic
resnetrs101.tf_in1k,288,20.32,79.68,52.6,47.4,63.62,0.94,bicubic
regnety_032.ra_in1k,224,20.1733,79.8267,52.9333,47.0667,19.44,0.95,bicubic
resnest50d_4s2x40d.in1k,224,20.0933,79.9067,52.9067,47.0933,30.42,0.875,bicubic
hgnet_small.paddle_in1k,224,20.04,79.96,52.6267,47.3733,24.36,0.965,bicubic
resnetaa50d.sw_in12k_ft_in1k,224,20.0267,79.9733,54.72,45.28,25.58,0.95,bicubic
resnetaa50.a1h_in1k,288,20.0133,79.9867,51.7333,48.2667,25.56,1.0,bicubic
hgnet_tiny.ssld_in1k,224,19.9867,80.0133,54.7733,45.2267,14.74,0.965,bicubic
fbnetv3_g.ra2_in1k,240,19.9467,80.0533,53.72,46.28,16.62,0.95,bilinear
mobilenetv4_conv_large.e500_r256_in1k,256,19.92,80.08,53.4933,46.5067,32.59,0.95,bicubic
xcit_nano_12_p8_384.fb_dist_in1k,384,19.76,80.24,50.56,49.44,3.05,1.0,bicubic
resnext50_32x4d.fb_ssl_yfcc100m_ft_in1k,224,19.6933,80.3067,53.2533,46.7467,25.03,0.875,bilinear
hgnetv2_b2.ssld_stage1_in22k_in1k,288,19.6933,80.3067,55.36,44.64,11.22,1.0,bicubic
mobilenetv4_hybrid_medium.ix_e550_r256_in1k,256,19.68,80.32,53.12,46.88,11.07,0.95,bicubic
resnext50_32x4d.a1_in1k,288,19.68,80.32,50.1467,49.8533,25.03,1.0,bicubic
haloregnetz_b.ra3_in1k,224,19.5867,80.4133,49.6133,50.3867,11.68,0.94,bicubic
regnetz_b16.ra3_in1k,288,19.5867,80.4133,52.4267,47.5733,9.72,1.0,bicubic
resnet51q.ra2_in1k,256,19.56,80.44,53.5333,46.4667,35.7,0.875,bilinear
mobilenetv4_conv_medium.e500_r256_in1k,320,19.4533,80.5467,53.0667,46.9333,9.72,1.0,bicubic
resnext101_32x8d.tv2_in1k,176,19.44,80.56,51.8933,48.1067,88.79,0.875,bilinear
tresnet_xl.miil_in1k,224,19.3467,80.6533,52.8267,47.1733,78.44,0.875,bilinear
resnetv2_101.a1h_in1k,224,19.32,80.68,48.8533,51.1467,44.54,0.95,bicubic
resnet101.a1h_in1k,224,19.28,80.72,49.7867,50.2133,44.55,0.95,bicubic
senet154.gluon_in1k,224,19.1333,80.8667,47.28,52.72,115.09,0.875,bicubic
resnet50d.a1_in1k,288,19.04,80.96,48.7067,51.2933,25.58,1.0,bicubic
lambda_resnet50ts.a1h_in1k,256,19.04,80.96,48.8933,51.1067,21.54,0.95,bicubic
rexnet_200.nav_in1k,224,19.04,80.96,52.5733,47.4267,16.37,0.875,bicubic
seresnext101_64x4d.gluon_in1k,224,19.0133,80.9867,48.92,51.08,88.23,0.875,bicubic
levit_conv_256.fb_dist_in1k,224,19.0,81.0,49.7067,50.2933,18.89,0.9,bicubic
levit_256.fb_dist_in1k,224,19.0,81.0,49.7067,50.2933,18.89,0.9,bicubic
legacy_senet154.in1k,224,18.9333,81.0667,47.6267,52.3733,115.09,0.875,bilinear
tf_efficientnet_b1.ns_jft_in1k,240,18.9067,81.0933,51.68,48.32,7.79,0.882,bicubic
repvgg_b3.rvgg_in1k,224,18.8667,81.1333,49.8267,50.1733,123.09,0.875,bilinear
gcvit_xxtiny.in1k,224,18.8267,81.1733,53.1067,46.8933,12.0,0.875,bicubic
eca_nfnet_l0.ra2_in1k,224,18.7467,81.2533,53.3333,46.6667,24.14,0.9,bicubic
deit_small_patch16_224.fb_in1k,224,18.72,81.28,51.0933,48.9067,22.05,0.9,bicubic
mobilevitv2_200.cvnets_in1k,256,18.6133,81.3867,50.0,50.0,18.45,0.888,bicubic
mixer_b16_224.miil_in21k_ft_in1k,224,18.5467,81.4533,51.2133,48.7867,59.88,0.875,bilinear
edgenext_small.usi_in1k,320,18.52,81.48,53.5733,46.4267,5.59,1.0,bicubic
ecaresnet50t.a2_in1k,288,18.4267,81.5733,48.76,51.24,25.57,1.0,bicubic
regnetx_080.tv2_in1k,224,18.4133,81.5867,50.1333,49.8667,39.57,0.965,bicubic
repvit_m3.dist_in1k,224,18.2933,81.7067,51.68,48.32,10.68,0.95,bicubic
poolformer_s36.sail_in1k,224,18.2933,81.7067,52.0267,47.9733,30.86,0.9,bicubic
seresnet50.ra2_in1k,288,18.28,81.72,51.0267,48.9733,28.09,0.95,bicubic
seresnext50_32x4d.racm_in1k,224,18.24,81.76,50.8933,49.1067,27.56,0.875,bicubic
wide_resnet50_2.tv2_in1k,224,18.1333,81.8667,52.2667,47.7333,68.88,0.965,bilinear
mobilenetv3_large_150d.ra4_e3600_r256_in1k,320,18.1333,81.8667,54.4267,45.5733,14.62,1.0,bilinear
ese_vovnet39b.ra_in1k,288,18.1067,81.8933,49.6133,50.3867,24.57,0.95,bicubic
cait_xxs36_224.fb_dist_in1k,224,18.08,81.92,49.2667,50.7333,17.3,1.0,bicubic
sehalonet33ts.ra2_in1k,256,18.04,81.96,47.6133,52.3867,13.69,0.94,bicubic
ecaresnet50d.miil_in1k,224,18.0,82.0,51.5067,48.4933,25.58,0.875,bicubic
mobilenetv4_hybrid_medium.e500_r224_in1k,256,18.0,82.0,51.6133,48.3867,11.07,1.0,bicubic
tf_efficientnet_lite4.in1k,380,17.96,82.04,50.2933,49.7067,13.01,0.92,bilinear
gcresnet50t.ra2_in1k,288,17.9467,82.0533,49.3733,50.6267,25.9,1.0,bicubic
cs3darknet_l.c2ns_in1k,288,17.88,82.12,51.4533,48.5467,21.16,0.95,bicubic
resnet101.a1_in1k,224,17.8533,82.1467,45.5733,54.4267,44.55,0.95,bicubic
resnest50d_1s4x24d.in1k,224,17.64,82.36,49.6267,50.3733,25.68,0.875,bicubic
mobilevitv2_175.cvnets_in1k,256,17.5867,82.4133,49.28,50.72,14.25,0.888,bicubic
resnetv2_50.a1h_in1k,288,17.5467,82.4533,49.8533,50.1467,25.55,1.0,bicubic
resnet50d.ra2_in1k,288,17.5467,82.4533,49.9067,50.0933,25.58,0.95,bicubic
vit_tiny_patch16_384.augreg_in21k_ft_in1k,384,17.5467,82.4533,49.7467,50.2533,5.79,1.0,bicubic
tiny_vit_5m_224.in1k,224,17.5333,82.4667,49.9733,50.0267,5.39,0.95,bicubic
hgnet_tiny.paddle_in1k,288,17.48,82.52,50.8267,49.1733,14.74,1.0,bicubic
seresnext101_32x4d.gluon_in1k,224,17.4,82.6,46.4933,53.5067,48.96,0.875,bicubic
resnest50d.in1k,224,17.3467,82.6533,50.5467,49.4533,27.48,0.875,bilinear
resnet152.a2_in1k,224,17.3467,82.6533,45.6,54.4,60.19,0.95,bicubic
inception_v4.tf_in1k,299,17.32,82.68,45.3733,54.6267,42.68,0.875,bicubic
resnet50.c2_in1k,288,17.3067,82.6933,49.3333,50.6667,25.56,1.0,bicubic
hgnetv2_b2.ssld_stage2_ft_in1k,224,17.2933,82.7067,51.7867,48.2133,11.22,0.965,bicubic
dm_nfnet_f0.dm_in1k,192,17.2,82.8,45.0267,54.9733,71.49,0.9,bicubic
convnext_pico.d1_in1k,288,17.16,82.84,49.72,50.28,9.05,0.95,bicubic
tf_efficientnet_b3.ap_in1k,300,17.1333,82.8667,49.5733,50.4267,12.23,0.904,bicubic
xcit_tiny_24_p16_224.fb_dist_in1k,224,17.0933,82.9067,47.4267,52.5733,12.12,1.0,bicubic
efficientnet_el.ra_in1k,300,17.0667,82.9333,49.8,50.2,10.59,0.904,bicubic
resnetv2_34d.ra4_e3600_r384_in1k,448,17.0267,82.9733,47.5733,52.4267,21.82,1.0,bicubic
regnetx_032.tv2_in1k,224,17.0,83.0,48.12,51.88,15.3,0.965,bicubic
fastvit_s12.apple_dist_in1k,256,16.9867,83.0133,49.3333,50.6667,9.47,0.9,bicubic
gcresnext50ts.ch_in1k,288,16.9733,83.0267,47.92,52.08,15.67,1.0,bicubic
xception71.tf_in1k,299,16.8933,83.1067,45.6133,54.3867,42.34,0.903,bicubic
cs3darknet_focus_l.c2ns_in1k,288,16.8533,83.1467,50.0533,49.9467,21.15,0.95,bicubic
mambaout_femto.in1k,288,16.8267,83.1733,49.04,50.96,7.3,1.0,bicubic
hrnet_w18_ssld.paddle_in1k,224,16.8267,83.1733,46.8667,53.1333,21.3,0.95,bilinear
regnety_016.tv2_in1k,224,16.7733,83.2267,49.84,50.16,11.2,0.965,bicubic
tf_efficientnet_b3.aa_in1k,300,16.76,83.24,49.24,50.76,12.23,0.904,bicubic
gc_efficientnetv2_rw_t.agc_in1k,224,16.7467,83.2533,46.6667,53.3333,13.68,1.0,bicubic
resnext101_64x4d.gluon_in1k,224,16.72,83.28,44.0267,55.9733,83.46,0.875,bicubic
convnextv2_pico.fcmae_ft_in1k,288,16.72,83.28,49.9867,50.0133,9.07,0.95,bicubic
efficientnetv2_rw_t.ra2_in1k,224,16.72,83.28,47.0933,52.9067,13.65,1.0,bicubic
resmlp_36_224.fb_distilled_in1k,224,16.7067,83.2933,51.0933,48.9067,44.69,0.875,bicubic
poolformerv2_s36.sail_in1k,224,16.68,83.32,49.2533,50.7467,30.79,1.0,bicubic
resnet50d.ra4_e3600_r224_in1k,288,16.5867,83.4133,49.1733,50.8267,25.58,1.0,bicubic
tf_efficientnetv2_b3.in1k,300,16.5867,83.4133,48.48,51.52,14.36,0.904,bicubic
ecaresnet50t.a1_in1k,224,16.52,83.48,47.16,52.84,25.57,0.95,bicubic
inception_resnet_v2.tf_in1k,299,16.4667,83.5333,44.68,55.32,55.84,0.8975,bicubic
tresnet_l.miil_in1k,224,16.44,83.56,49.5733,50.4267,55.99,0.875,bilinear
resnet152s.gluon_in1k,224,16.44,83.56,44.3467,55.6533,60.32,0.875,bicubic
convnext_pico_ols.d1_in1k,288,16.3467,83.6533,49.2667,50.7333,9.06,1.0,bicubic
resnet101.tv2_in1k,224,16.3333,83.6667,48.3333,51.6667,44.55,0.965,bilinear
resnet152d.gluon_in1k,224,16.32,83.68,44.08,55.92,60.21,0.875,bicubic
gcresnet50t.ra2_in1k,256,16.32,83.68,48.32,51.68,25.9,0.9,bicubic
fastvit_sa12.apple_in1k,256,16.3067,83.6933,49.3867,50.6133,11.58,0.9,bicubic
convnext_nano.d1h_in1k,224,16.2933,83.7067,47.44,52.56,15.59,0.95,bicubic
gernet_l.idstcv_in1k,256,16.2533,83.7467,46.7733,53.2267,31.08,0.875,bilinear
mobilevitv2_150.cvnets_in1k,256,16.2533,83.7467,47.96,52.04,10.59,0.888,bicubic
resmlp_24_224.fb_distilled_in1k,224,16.2267,83.7733,50.0933,49.9067,30.02,0.875,bicubic
seresnet50.a1_in1k,288,16.2133,83.7867,46.84,53.16,28.09,1.0,bicubic
convnext_nano_ols.d1h_in1k,224,16.2,83.8,47.8933,52.1067,15.65,0.95,bicubic
wide_resnet50_2.racm_in1k,224,16.1333,83.8667,48.0933,51.9067,68.88,0.875,bicubic
inception_resnet_v2.tf_ens_adv_in1k,299,16.12,83.88,43.3333,56.6667,55.84,0.8975,bicubic
resnetv2_50d_evos.ah_in1k,224,16.1067,83.8933,46.4667,53.5333,25.59,0.95,bicubic
repvgg_b3g4.rvgg_in1k,224,16.0667,83.9333,47.48,52.52,83.83,0.875,bilinear
gcresnext50ts.ch_in1k,256,16.0667,83.9333,46.12,53.88,15.67,0.9,bicubic
xcit_tiny_24_p16_224.fb_in1k,224,16.0533,83.9467,45.2667,54.7333,12.12,1.0,bicubic
resnetv2_50d_gn.ah_in1k,224,16.0533,83.9467,46.1333,53.8667,25.57,0.95,bicubic
gmlp_s16_224.ra3_in1k,224,16.0533,83.9467,44.7067,55.2933,19.42,0.875,bicubic
repvit_m1_1.dist_450e_in1k,224,16.04,83.96,49.12,50.88,8.8,0.95,bicubic
ecaresnet50d_pruned.miil_in1k,288,15.92,84.08,49.6267,50.3733,19.94,0.95,bicubic
efficientnet_b1.ra4_e3600_r240_in1k,288,15.9067,84.0933,48.6667,51.3333,7.79,1.0,bicubic
ecaresnet101d_pruned.miil_in1k,224,15.9067,84.0933,48.5733,51.4267,24.88,0.875,bicubic
xception65.tf_in1k,299,15.8933,84.1067,43.5067,56.4933,39.92,0.903,bicubic
swiftformer_l1.dist_in1k,224,15.8933,84.1067,48.28,51.72,12.06,0.95,bicubic
mobilenetv4_hybrid_medium.e500_r224_in1k,224,15.8933,84.1067,47.92,52.08,11.07,0.95,bicubic
resnet50.fb_ssl_yfcc100m_ft_in1k,224,15.84,84.16,49.3333,50.6667,25.56,0.875,bilinear
resnet50.a1_in1k,288,15.84,84.16,45.56,54.44,25.56,1.0,bicubic
edgenext_small_rw.sw_in1k,320,15.8,84.2,49.52,50.48,7.83,1.0,bicubic
resnext50_32x4d.ra_in1k,288,15.76,84.24,46.9467,53.0533,25.03,0.95,bicubic
resnet50.c1_in1k,288,15.6533,84.3467,47.1067,52.8933,25.56,1.0,bicubic
fastvit_t12.apple_dist_in1k,256,15.6133,84.3867,47.6533,52.3467,7.55,0.9,bicubic
ecaresnet26t.ra2_in1k,320,15.5067,84.4933,47.8667,52.1333,16.01,0.95,bicubic
vit_base_patch32_384.augreg_in1k,384,15.4933,84.5067,43.7333,56.2667,88.3,1.0,bicubic
coat_tiny.in1k,224,15.4667,84.5333,45.52,54.48,5.5,0.9,bicubic
regnety_320.pycls_in1k,224,15.4533,84.5467,44.68,55.32,145.05,0.875,bicubic
mobilenetv4_conv_blur_medium.e500_r224_in1k,256,15.44,84.56,47.96,52.04,9.72,1.0,bicubic
convmixer_768_32.in1k,224,15.3867,84.6133,47.6133,52.3867,21.11,0.96,bicubic
resnet50.d_in1k,288,15.3467,84.6533,44.4933,55.5067,25.56,1.0,bicubic
edgenext_small.usi_in1k,256,15.32,84.68,48.36,51.64,5.59,0.95,bicubic
resnet50d.a2_in1k,288,15.32,84.68,44.5467,55.4533,25.58,1.0,bicubic
ecaresnetlight.miil_in1k,224,15.2267,84.7733,45.6,54.4,30.16,0.875,bicubic
resnext50d_32x4d.bt_in1k,288,15.2133,84.7867,45.9333,54.0667,25.05,0.95,bicubic
cs3darknet_l.c2ns_in1k,256,15.1867,84.8133,48.8533,51.1467,21.16,0.887,bicubic
skresnext50_32x4d.ra_in1k,224,15.1733,84.8267,44.52,55.48,27.48,0.875,bicubic
repvit_m1_0.dist_450e_in1k,224,15.0267,84.9733,46.6533,53.3467,7.3,0.95,bicubic
vit_relpos_base_patch32_plus_rpn_256.sw_in1k,256,15.0267,84.9733,42.3333,57.6667,119.42,0.9,bicubic
fastvit_s12.apple_in1k,256,15.0267,84.9733,45.0267,54.9733,9.47,0.9,bicubic
seresnet33ts.ra2_in1k,288,15.0133,84.9867,47.0667,52.9333,19.78,1.0,bicubic
resnext50_32x4d.a2_in1k,288,15.0133,84.9867,45.0933,54.9067,25.03,1.0,bicubic
efficientvit_b1.r288_in1k,288,15.0,85.0,46.6667,53.3333,9.1,1.0,bicubic
eca_resnet33ts.ra2_in1k,288,14.9867,85.0133,48.6267,51.3733,19.68,1.0,bicubic
hgnetv2_b2.ssld_stage1_in22k_in1k,224,14.9467,85.0533,48.3467,51.6533,11.22,0.965,bicubic
vit_base_patch16_224.augreg_in1k,224,14.9067,85.0933,41.8933,58.1067,86.57,0.9,bicubic
cait_xxs24_224.fb_dist_in1k,224,14.88,85.12,44.6267,55.3733,11.96,1.0,bicubic
fasternet_s.in1k,224,14.8667,85.1333,47.4267,52.5733,31.18,1.0,bicubic
regnetz_b16.ra3_in1k,224,14.8267,85.1733,45.8,54.2,9.72,0.94,bicubic
mambaout_kobe.in1k,224,14.8,85.2,45.8667,54.1333,9.14,1.0,bicubic
levit_conv_192.fb_dist_in1k,224,14.68,85.32,44.6533,55.3467,10.95,0.9,bicubic
levit_192.fb_dist_in1k,224,14.6667,85.3333,44.64,55.36,10.95,0.9,bicubic
seresnet50.a2_in1k,288,14.6533,85.3467,44.16,55.84,28.09,1.0,bicubic
poolformerv2_s24.sail_in1k,224,14.64,85.36,45.9733,54.0267,21.34,1.0,bicubic
convnextv2_pico.fcmae_ft_in1k,224,14.6267,85.3733,45.8533,54.1467,9.07,0.875,bicubic
res2net50d.in1k,224,14.6133,85.3867,44.5067,55.4933,25.72,0.875,bilinear
gcresnet33ts.ra2_in1k,288,14.5733,85.4267,46.0133,53.9867,19.88,1.0,bicubic
repvit_m1_1.dist_300e_in1k,224,14.5467,85.4533,46.8,53.2,8.8,0.95,bicubic
cs3darknet_focus_l.c2ns_in1k,256,14.48,85.52,46.5067,53.4933,21.15,0.887,bicubic
darknet53.c2ns_in1k,288,14.44,85.56,46.8267,53.1733,41.61,1.0,bicubic
coat_lite_mini.in1k,224,14.4,85.6,44.5333,55.4667,11.01,0.9,bicubic
resnet50.tv2_in1k,224,14.3867,85.6133,46.7333,53.2667,25.56,0.965,bilinear
efficientnet_el_pruned.in1k,300,14.3867,85.6133,45.84,54.16,10.59,0.904,bicubic
rexnet_150.nav_in1k,224,14.3733,85.6267,46.4,53.6,9.73,0.875,bicubic
resnext50_32x4d.a1h_in1k,224,14.32,85.68,44.0,56.0,25.03,0.95,bicubic
efficientnet_b2.ra_in1k,288,14.32,85.68,45.8267,54.1733,9.11,1.0,bicubic
seresnet33ts.ra2_in1k,256,14.28,85.72,45.84,54.16,19.78,0.9,bicubic
darknetaa53.c2ns_in1k,288,14.12,85.88,44.88,55.12,36.02,1.0,bilinear
poolformer_s24.sail_in1k,224,14.1067,85.8933,47.04,52.96,21.39,0.9,bicubic
seresnet50.ra2_in1k,224,14.08,85.92,45.2933,54.7067,28.09,0.875,bicubic
repvit_m2.dist_in1k,224,14.0533,85.9467,46.32,53.68,8.8,0.95,bicubic
pvt_v2_b1.in1k,224,14.0267,85.9733,47.36,52.64,14.01,0.9,bicubic
mobilevitv2_125.cvnets_in1k,256,14.0,86.0,44.28,55.72,7.48,0.888,bicubic
eca_resnet33ts.ra2_in1k,256,13.9867,86.0133,47.0267,52.9733,19.68,0.9,bicubic
gernet_m.idstcv_in1k,224,13.9867,86.0133,45.8667,54.1333,21.14,0.875,bilinear
fbnetv3_d.ra2_in1k,256,13.9467,86.0533,45.9867,54.0133,10.31,0.95,bilinear
resnet101.a2_in1k,224,13.9067,86.0933,42.96,57.04,44.55,0.95,bicubic
legacy_seresnext101_32x4d.in1k,224,13.8533,86.1467,42.6,57.4,48.96,0.875,bilinear
resnext101_32x4d.gluon_in1k,224,13.68,86.32,41.3467,58.6533,44.18,0.875,bicubic
mobilenetv3_large_150d.ra4_e3600_r256_in1k,256,13.6533,86.3467,47.4,52.6,14.62,0.95,bilinear
mobilenet_edgetpu_v2_m.ra4_e3600_r224_in1k,256,13.6533,86.3467,45.4,54.6,8.46,0.95,bicubic
gcresnet33ts.ra2_in1k,256,13.64,86.36,44.8133,55.1867,19.88,0.9,bicubic
mobilenetv4_conv_medium.e500_r256_in1k,256,13.6,86.4,44.8933,55.1067,9.72,0.95,bicubic
dpn68b.ra_in1k,288,13.6,86.4,39.4533,60.5467,12.61,1.0,bicubic
efficientnet_b2.ra_in1k,256,13.6,86.4,44.2133,55.7867,9.11,0.875,bicubic
edgenext_small_rw.sw_in1k,256,13.6,86.4,45.9067,54.0933,7.83,0.9,bicubic
fastvit_t12.apple_in1k,256,13.5867,86.4133,43.2533,56.7467,7.55,0.9,bicubic
hgnet_tiny.paddle_in1k,224,13.5733,86.4267,44.0,56.0,14.74,0.965,bicubic
pit_xs_distilled_224.in1k,224,13.5067,86.4933,45.1067,54.8933,11.0,0.9,bicubic
wide_resnet101_2.tv2_in1k,176,13.4533,86.5467,40.8933,59.1067,126.89,0.875,bilinear
seresnext50_32x4d.gluon_in1k,224,13.44,86.56,43.44,56.56,27.56,0.875,bicubic
resmlp_36_224.fb_in1k,224,13.4267,86.5733,46.2533,53.7467,44.69,0.875,bicubic
